Wed Jun 14 02:06:32 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0, testing: 0.0555556, loss_tr: 1.77788, loss_t: 1.87436  
seq: 3, epoch: 1, step: 320, training: 0.9375, testing: 0.869565, loss_tr: 0.0579346, loss_t: 0.191405  
seq: 3, epoch: 1, step: 330, training: 0.9375, testing: 0.913043, loss_tr: 0.0869347, loss_t: 0.312122  
seq: 3, epoch: 1, step: 340, training: 1, testing: 0.913043, loss_tr: 0.00765823, loss_t: 0.314538  
seq: 3, epoch: 1, step: 350, training: 0.875, testing: 0.869565, loss_tr: 0.0309034, loss_t: 0.289385  
seq: 3, epoch: 1, step: 360, training: 1, testing: 0.869565, loss_tr: 0.0471982, loss_t: 0.35051  
seq: 3, epoch: 1, step: 370, training: 0.9375, testing: 0.913043, loss_tr: 0.0232557, loss_t: 0.395673  
seq: 3, epoch: 2, step: 380, training: 0.75, testing: 0.782609, loss_tr: 0.110251, loss_t: 0.209546  
seq: 3, epoch: 2, step: 390, training: 1, testing: 0.869565, loss_tr: 0.00701167, loss_t: 0.272578  
seq: 3, epoch: 2, step: 400, training: 0.9375, testing: 0.869565, loss_tr: 0.0614715, loss_t: 0.183615  
seq: 3, epoch: 2, step: 410, training: 0.9375, testing: 0.913043, loss_tr: 0.0143561, loss_t: 0.24489  
seq: 3, epoch: 2, step: 420, training: 0.9375, testing: 0.869565, loss_tr: 0.211364, loss_t: 0.325718  
seq: 3, epoch: 2, step: 430, training: 0.9375, testing: 0.869565, loss_tr: 0.0400408, loss_t: 0.186165  
seq: 3, epoch: 2, step: 440, training: 0.8125, testing: 0.869565, loss_tr: 0.0226176, loss_t: 0.406975  
seq: 3, epoch: 2, step: 450, training: 0.9375, testing: 0.913043, loss_tr: 0.0133796, loss_t: 0.21814  
seq: 3, epoch: 2, step: 460, training: 0.8125, testing: 0.913043, loss_tr: 0.0269361, loss_t: 0.121612  
seq: 3, epoch: 2, step: 470, training: 1, testing: 0.913043, loss_tr: 0.00553913, loss_t: 0.529683  
seq: 3, epoch: 2, step: 480, training: 1, testing: 0.913043, loss_tr: 0.100441, loss_t: 0.321782  
seq: 3, epoch: 2, step: 490, training: 0.75, testing: 0.956522, loss_tr: 0.057978, loss_t: 0.140093  
seq: 3, epoch: 2, step: 500, training: 0.875, testing: 0.956522, loss_tr: 0.0916592, loss_t: 0.172367  
seq: 3, epoch: 2, step: 510, training: 1, testing: 0.956522, loss_tr: 0.0674255, loss_t: 0.463109  
seq: 3, epoch: 2, step: 520, training: 0.9375, testing: 0.913043, loss_tr: 0.0237245, loss_t: 0.176343  
seq: 3, epoch: 2, step: 530, training: 1, testing: 0.956522, loss_tr: 0.032037, loss_t: 0.203566  
seq: 3, epoch: 2, step: 540, training: 1, testing: 0.913043, loss_tr: 0.0296286, loss_t: 0.161937  
seq: 3, epoch: 2, step: 550, training: 0.9375, testing: 0.956522, loss_tr: 0.0104255, loss_t: 0.183756  
seq: 3, epoch: 2, step: 560, training: 0.875, testing: 0.913043, loss_tr: 0.122074, loss_t: 0.389234  
seq: 3, epoch: 3, step: 570, training: 1, testing: 0.956522, loss_tr: 0.0285202, loss_t: 0.253567  
seq: 3, epoch: 3, step: 580, training: 1, testing: 0.956522, loss_tr: 0.0128876, loss_t: 0.239455  
seq: 3, epoch: 3, step: 590, training: 1, testing: 0.956522, loss_tr: 0.00309139, loss_t: 0.354899  
seq: 3, epoch: 3, step: 600, training: 0.9375, testing: 0.956522, loss_tr: 0.0376886, loss_t: 0.219122  
seq: 3, epoch: 3, step: 610, training: 1, testing: 0.956522, loss_tr: 0.0175317, loss_t: 0.243278  
seq: 3, epoch: 3, step: 620, training: 1, testing: 0.956522, loss_tr: 0.0415991, loss_t: 0.108255  
seq: 3, epoch: 3, step: 630, training: 1, testing: 0.956522, loss_tr: 0.00182685, loss_t: 0.144756  
seq: 3, epoch: 3, step: 640, training: 1, testing: 0.913043, loss_tr: 0.0111906, loss_t: 0.17721  
seq: 3, epoch: 3, step: 650, training: 1, testing: 0.956522, loss_tr: 0.0359465, loss_t: 0.250621  
seq: 3, epoch: 3, step: 660, training: 1, testing: 0.913043, loss_tr: 0.0143318, loss_t: 0.44945  
seq: 3, epoch: 3, step: 670, training: 0.9375, testing: 0.869565, loss_tr: 0.00690929, loss_t: 0.153524  
seq: 3, epoch: 3, step: 680, training: 0.9375, testing: 0.956522, loss_tr: 0.0607843, loss_t: 0.126029  
seq: 3, epoch: 3, step: 690, training: 0.9375, testing: 1, loss_tr: 0.0048152, loss_t: 0.102952  
seq: 3, epoch: 3, step: 700, training: 0.9375, testing: 0.956522, loss_tr: 0.00508858, loss_t: 0.19918  
seq: 3, epoch: 3, step: 710, training: 0.9375, testing: 0.869565, loss_tr: 0.00138152, loss_t: 0.326237  
seq: 3, epoch: 3, step: 720, training: 1, testing: 0.913043, loss_tr: 0.0423943, loss_t: 0.334505  
seq: 3, epoch: 3, step: 730, training: 1, testing: 0.913043, loss_tr: 0.00121601, loss_t: 0.256424  
seq: 3, epoch: 3, step: 740, training: 0.9375, testing: 0.956522, loss_tr: 0.0159403, loss_t: 0.295618  
seq: 3, epoch: 4, step: 750, training: 1, testing: 0.956522, loss_tr: 0.00951738, loss_t: 0.352966  
seq: 3, epoch: 4, step: 760, training: 1, testing: 0.956522, loss_tr: 0.0110985, loss_t: 0.30865  
seq: 3, epoch: 4, step: 770, training: 0.9375, testing: 0.913043, loss_tr: 0.000829377, loss_t: 0.242735  
seq: 3, epoch: 4, step: 780, training: 1, testing: 0.956522, loss_tr: 0.0016254, loss_t: 0.243722  
seq: 3, epoch: 4, step: 790, training: 1, testing: 0.913043, loss_tr: 0.00018622, loss_t: 0.313485  
seq: 3, epoch: 4, step: 800, training: 0.9375, testing: 0.913043, loss_tr: 0.000897722, loss_t: 0.319996  
seq: 3, epoch: 4, step: 810, training: 1, testing: 0.913043, loss_tr: 0.00173046, loss_t: 0.263968  
seq: 3, epoch: 4, step: 820, training: 1, testing: 0.956522, loss_tr: 0.00310036, loss_t: 0.233587  
seq: 3, epoch: 4, step: 830, training: 0.9375, testing: 0.913043, loss_tr: 0.00643208, loss_t: 0.269259  
seq: 3, epoch: 4, step: 840, training: 1, testing: 0.956522, loss_tr: 0.00296433, loss_t: 0.313554  
seq: 3, epoch: 4, step: 850, training: 0.9375, testing: 0.913043, loss_tr: 0.00511499, loss_t: 0.340053  
seq: 3, epoch: 4, step: 860, training: 1, testing: 0.913043, loss_tr: 0.000458223, loss_t: 0.367667  
seq: 3, epoch: 4, step: 870, training: 0.9375, testing: 0.913043, loss_tr: 0.00094773, loss_t: 0.407746  
seq: 3, epoch: 4, step: 880, training: 1, testing: 0.913043, loss_tr: 0.00022554, loss_t: 0.271128  
seq: 3, epoch: 4, step: 890, training: 1, testing: 0.956522, loss_tr: 0.00160209, loss_t: 0.365337  
seq: 3, epoch: 4, step: 900, training: 1, testing: 0.956522, loss_tr: 0.000183285, loss_t: 0.500009  
seq: 3, epoch: 4, step: 910, training: 0.9375, testing: 0.956522, loss_tr: 0.000867586, loss_t: 0.357284  
seq: 3, epoch: 4, step: 920, training: 0.9375, testing: 0.913043, loss_tr: 0.00196802, loss_t: 0.285603  
seq: 3, epoch: 4, step: 930, training: 0.9375, testing: 0.913043, loss_tr: 0.00353931, loss_t: 0.267738  
seq: 3, epoch: 5, step: 940, training: 1, testing: 0.913043, loss_tr: 0.000402726, loss_t: 0.26827  
seq: 3, epoch: 5, step: 950, training: 0.875, testing: 0.913043, loss_tr: 0.00580055, loss_t: 0.275487  
seq: 3, epoch: 5, step: 960, training: 0.9375, testing: 0.913043, loss_tr: 0.0042985, loss_t: 0.250685  
seq: 3, epoch: 5, step: 970, training: 1, testing: 0.956522, loss_tr: 0.00121645, loss_t: 0.257593  
seq: 3, epoch: 5, step: 980, training: 1, testing: 0.956522, loss_tr: 0.00013333, loss_t: 0.259715  
seq: 3, epoch: 5, step: 990, training: 1, testing: 0.956522, loss_tr: 7.70275e-05, loss_t: 0.252897  
seq: 3, epoch: 5, step: 1000, training: 1, testing: 0.956522, loss_tr: 0.00129052, loss_t: 0.25658  
 
****************************************
current sequence is 4
****************************************
seq: 4, epoch: 0, step: 0, training: 0.4375, testing: 0.555556, loss_tr: 1.70286, loss_t: 1.8908  
seq: 4, epoch: 0, step: 10, training: 0.625, testing: 0.444444, loss_tr: 0.990986, loss_t: 1.86369  
seq: 4, epoch: 0, step: 20, training: 0.4375, testing: 0.444444, loss_tr: 1.48904, loss_t: 1.70915  
seq: 4, epoch: 0, step: 30, training: 0.6875, testing: 0.444444, loss_tr: 0.679155, loss_t: 1.20243  
seq: 4, epoch: 0, step: 40, training: 0.6875, testing: 0.444444, loss_tr: 0.536995, loss_t: 1.44786  
seq: 4, epoch: 0, step: 50, training: 0.875, testing: 0.555556, loss_tr: 0.400951, loss_t: 1.10204  
seq: 4, epoch: 0, step: 60, training: 0.8125, testing: 0.444444, loss_tr: 0.348831, loss_t: 1.28354  
seq: 4, epoch: 0, step: 70, training: 0.625, testing: 0.555556, loss_tr: 0.770441, loss_t: 1.31097  
seq: 4, epoch: 0, step: 80, training: 0.75, testing: 0.555556, loss_tr: 0.53848, loss_t: 1.19915  
seq: 4, epoch: 0, step: 90, training: 0.75, testing: 0.444444, loss_tr: 0.424071, loss_t: 1.17471  
seq: 4, epoch: 0, step: 100, training: 0.8125, testing: 0.555556, loss_tr: 0.199122, loss_t: 1.29784  
seq: 4, epoch: 0, step: 110, training: 0.875, testing: 0.555556, loss_tr: 0.618214, loss_t: 1.17791  
seq: 4, epoch: 0, step: 120, training: 0.875, testing: 0.666667, loss_tr: 0.327493, loss_t: 0.953449  
seq: 4, epoch: 0, step: 130, training: 0.625, testing: 0.444444, loss_tr: 0.350085, loss_t: 1.55472  
seq: 4, epoch: 0, step: 140, training: 0.5625, testing: 0.444444, loss_tr: 0.717121, loss_t: 1.24593  
seq: 4, epoch: 0, step: 150, training: 0.875, testing: 0.444444, loss_tr: 0.0247498, loss_t: 1.58648  
seq: 4, epoch: 0, step: 160, training: 0.9375, testing: 0.555556, loss_tr: 0.143438, loss_t: 1.22058  
seq: 4, epoch: 0, step: 170, training: 0.75, testing: 0.444444, loss_tr: 0.329619, loss_t: 1.57691  
seq: 4, epoch: 0, step: 180, training: 0.75, testing: 0.555556, loss_tr: 0.385138, loss_t: 1.07572  
seq: 4, epoch: 0, step: 190, training: 0.75, testing: 0.444444, loss_tr: 0.242359, loss_t: 1.57857  
seq: 4, epoch: 0, step: 200, training: 0.875, testing: 0.555556, loss_tr: 0.11069, loss_t: 1.50402  
seq: 4, epoch: 1, step: 210, training: 0.9375, testing: 0.555556, loss_tr: 0.199376, loss_t: 0.876026  
seq: 4, epoch: 1, step: 220, training: 0.8125, testing: 0.555556, loss_tr: 0.173252, loss_t: 1.63174  
seq: 4, epoch: 1, step: 230, training: 0.6875, testing: 0.555556, loss_tr: 0.218775, loss_t: 1.49134  
seq: 4, epoch: 1, step: 240, training: 0.9375, testing: 0.555556, loss_tr: 0.30759, loss_t: 1.05421  
seq: 4, epoch: 1, step: 250, training: 0.75, testing: 0.444444, loss_tr: 0.129507, loss_t: 1.33808  
seq: 4, epoch: 1, step: 260, training: 0.9375, testing: 0.555556, loss_tr: 0.0335177, loss_t: 1.08074  
seq: 4, epoch: 1, step: 270, training: 0.9375, testing: 0.666667, loss_tr: 0.140682, loss_t: 1.14775  
seq: 4, epoch: 1, step: 280, training: 1, testing: 0.555556, loss_tr: 0.0135115, loss_t: 1.22011  
seq: 4, epoch: 1, step: 290, training: 1, testing: 0.555556, loss_tr: 0.0768424, loss_t: 1.36853  
seq: 4, epoch: 1, step: 300, training: 0.75, testing: 0.555556, loss_tr: 0.122938, loss_t: 1.53427  
seq: 4, epoch: 1, step: 310, training: 0.875, testing: 0.555556, loss_tr: 0.010769, loss_t: 1.27547  
seq: 4, epoch: 1, step: 320, training: 0.6875, testing: 0.555556, loss_tr: 0.192135, loss_t: 1.52869  
seq: 4, epoch: 1, step: 330, training: 0.875, testing: 0.555556, loss_tr: 0.0963923, loss_t: 1.45048  
seq: 4, epoch: 1, step: 340, training: 1, testing: 0.555556, loss_tr: 0.0537617, loss_t: 1.15689  
seq: 4, epoch: 1, step: 350, training: 0.875, testing: 0.555556, loss_tr: 0.0501308, loss_t: 1.09737  
seq: 4, epoch: 1, step: 360, training: 0.75, testing: 0.555556, loss_tr: 0.237462, loss_t: 1.3091  
seq: 4, epoch: 1, step: 370, training: 1, testing: 0.555556, loss_tr: 0.0658899, loss_t: 1.26735  
seq: 4, epoch: 1, step: 380, training: 0.9375, testing: 0.555556, loss_tr: 0.0377142, loss_t: 1.06668  
seq: 4, epoch: 1, step: 390, training: 0.8125, testing: 0.555556, loss_tr: 0.262803, loss_t: 1.19532  
seq: 4, epoch: 1, step: 400, training: 0.9375, testing: 0.555556, loss_tr: 0.159544, loss_t: 1.14386  
seq: 4, epoch: 1, step: 410, training: 1, testing: 0.444444, loss_tr: 0.0515672, loss_t: 1.23834  
seq: 4, epoch: 2, step: 420, training: 0.9375, testing: 0.555556, loss_tr: 0.0961458, loss_t: 1.21246  
seq: 4, epoch: 2, step: 430, training: 0.6875, testing: 0.444444, loss_tr: 0.0377488, loss_t: 1.77583  
seq: 4, epoch: 2, step: 440, training: 1, testing: 0.555556, loss_tr: 0.0636554, loss_t: 1.34465  
seq: 4, epoch: 2, step: 450, training: 0.875, testing: 0.555556, loss_tr: 0.0506404, loss_t: 1.1237  
seq: 4, epoch: 2, step: 460, training: 1, testing: 0.555556, loss_tr: 0.0191264, loss_t: 0.912163  
seq: 4, epoch: 2, step: 470, training: 0.9375, testing: 0.555556, loss_tr: 0.00944601, loss_t: 1.2579  
seq: 4, epoch: 2, step: 480, training: 0.9375, testing: 0.555556, loss_tr: 0.0662724, loss_t: 1.40745  
seq: 4, epoch: 2, step: 490, training: 0.9375, testing: 0.555556, loss_tr: 0.00360519, loss_t: 1.05023  
seq: 4, epoch: 2, step: 500, training: 1, testing: 0.555556, loss_tr: 0.00721709, loss_t: 1.07417  
seq: 4, epoch: 2, step: 510, training: 1, testing: 0.555556, loss_tr: 0.00936386, loss_t: 0.961615  
seq: 4, epoch: 2, step: 520, training: 0.9375, testing: 0.555556, loss_tr: 0.00438235, loss_t: 0.92632  
seq: 4, epoch: 2, step: 530, training: 1, testing: 0.555556, loss_tr: 0.00309178, loss_t: 1.68289  
seq: 4, epoch: 2, step: 540, training: 1, testing: 0.555556, loss_tr: 0.0151974, loss_t: 1.13964  
seq: 4, epoch: 2, step: 550, training: 1, testing: 0.555556, loss_tr: 0.000835382, loss_t: 1.12423  
seq: 4, epoch: 2, step: 560, training: 1, testing: 0.555556, loss_tr: 0.0790539, loss_t: 1.0514  
seq: 4, epoch: 2, step: 570, training: 0.75, testing: 0.444444, loss_tr: 0.0479644, loss_t: 1.18357  
seq: 4, epoch: 2, step: 580, training: 1, testing: 0.555556, loss_tr: 0.10022, loss_t: 1.19735  
seq: 4, epoch: 2, step: 590, training: 0.8125, testing: 0.555556, loss_tr: 0.0178468, loss_t: 1.47736  
seq: 4, epoch: 2, step: 600, training: 1, testing: 0.555556, loss_tr: 0.00275578, loss_t: 1.53681  
seq: 4, epoch: 2, step: 610, training: 0.9375, testing: 0.555556, loss_tr: 0.0110945, loss_t: 1.21099  
seq: 4, epoch: 2, step: 620, training: 1, testing: 0.555556, loss_tr: 0.00077584, loss_t: 1.0448  
seq: 4, epoch: 3, step: 630, training: 1, testing: 0.555556, loss_tr: 0.010562, loss_t: 1.17598  
seq: 4, epoch: 3, step: 640, training: 1, testing: 0.555556, loss_tr: 0.112936, loss_t: 0.947634  
seq: 4, epoch: 3, step: 650, training: 1, testing: 0.555556, loss_tr: 0.000852717, loss_t: 0.835876  
seq: 4, epoch: 3, step: 660, training: 1, testing: 0.555556, loss_tr: 0.00213952, loss_t: 1.01853  
seq: 4, epoch: 3, step: 670, training: 1, testing: 0.555556, loss_tr: 0.00291647, loss_t: 1.99968  
seq: 4, epoch: 3, step: 680, training: 1, testing: 0.555556, loss_tr: 0.00413039, loss_t: 1.65949  
seq: 4, epoch: 3, step: 690, training: 1, testing: 0.555556, loss_tr: 0.00668543, loss_t: 1.24555  
seq: 4, epoch: 3, step: 700, training: 1, testing: 0.555556, loss_tr: 0.133057, loss_t: 1.40901  
seq: 4, epoch: 3, step: 710, training: 1, testing: 0.555556, loss_tr: 0.000847374, loss_t: 1.62571  
seq: 4, epoch: 3, step: 720, training: 0.875, testing: 0.555556, loss_tr: 0.00165477, loss_t: 1.84481  
seq: 4, epoch: 3, step: 730, training: 0.875, testing: 0.555556, loss_tr: 0.00391699, loss_t: 1.74164  
seq: 4, epoch: 3, step: 740, training: 0.9375, testing: 0.555556, loss_tr: 0.0139752, loss_t: 1.46458  
seq: 4, epoch: 3, step: 750, training: 1, testing: 0.555556, loss_tr: 0.00728185, loss_t: 1.40953  
seq: 4, epoch: 3, step: 760, training: 0.9375, testing: 0.555556, loss_tr: 0.120241, loss_t: 1.35111  
seq: 4, epoch: 3, step: 770, training: 0.875, testing: 0.555556, loss_tr: 0.013511, loss_t: 1.14178  
seq: 4, epoch: 3, step: 780, training: 1, testing: 0.555556, loss_tr: 0.00578836, loss_t: 1.27175  
seq: 4, epoch: 3, step: 790, training: 0.9375, testing: 0.555556, loss_tr: 0.00251867, loss_t: 1.14262  
seq: 4, epoch: 3, step: 800, training: 1, testing: 0.555556, loss_tr: 0.000395702, loss_t: 1.26692  
seq: 4, epoch: 3, step: 810, training: 0.9375, testing: 0.555556, loss_tr: 0.00339207, loss_t: 1.17171  
seq: 4, epoch: 3, step: 820, training: 1, testing: 0.555556, loss_tr: 0.000959779, loss_t: 1.10021  
seq: 4, epoch: 3, step: 830, training: 1, testing: 0.555556, loss_tr: 0.00253818, loss_t: 1.16142  
seq: 4, epoch: 4, step: 840, training: 1, testing: 0.555556, loss_tr: 0.00167388, loss_t: 1.16806  
seq: 4, epoch: 4, step: 850, training: 1, testing: 0.555556, loss_tr: 0.00100734, loss_t: 1.16006  
seq: 4, epoch: 4, step: 860, training: 1, testing: 0.555556, loss_tr: 0.00506528, loss_t: 1.12188  
seq: 4, epoch: 4, step: 870, training: 1, testing: 0.555556, loss_tr: 0.000409309, loss_t: 1.09773  
seq: 4, epoch: 4, step: 880, training: 1, testing: 0.555556, loss_tr: 0.000800584, loss_t: 1.10467  
seq: 4, epoch: 4, step: 890, training: 1, testing: 0.555556, loss_tr: 0.00253934, loss_t: 1.00718  
seq: 4, epoch: 4, step: 900, training: 1, testing: 0.555556, loss_tr: 6.25118e-05, loss_t: 1.25955  
seq: 4, epoch: 4, step: 910, training: 1, testing: 0.555556, loss_tr: 1.22631e-05, loss_t: 1.38921  
seq: 4, epoch: 4, step: 920, training: 1, testing: 0.555556, loss_tr: 6.55979e-05, loss_t: 1.35752  
seq: 4, epoch: 4, step: 930, training: 1, testing: 0.555556, loss_tr: 0.00129143, loss_t: 1.2735  
seq: 4, epoch: 4, step: 940, training: 0.875, testing: 0.555556, loss_tr: 0.00276656, loss_t: 1.15975  
seq: 4, epoch: 4, step: 950, training: 0.9375, testing: 0.555556, loss_tr: 0.00204458, loss_t: 1.11782  
seq: 4, epoch: 4, step: 960, training: 1, testing: 0.555556, loss_tr: 2.07563e-05, loss_t: 1.06654  
seq: 4, epoch: 4, step: 970, training: 0.9375, testing: 0.555556, loss_tr: 0.000667641, loss_t: 1.11837  
seq: 4, epoch: 4, step: 980, training: 1, testing: 0.555556, loss_tr: 0.00383752, loss_t: 1.08219  
seq: 4, epoch: 4, step: 990, training: 1, testing: 0.555556, loss_tr: 0.000893611, loss_t: 1.08589  
seq: 4, epoch: 4, step: 1000, training: 1, testing: 0.555556, loss_tr: 0.00397943, loss_t: 1.09531  
 
****************************************
current sequence is 5
****************************************
seq: 5, epoch: 0, step: 0, training: 0.375, testing: 0.111111, loss_tr: 1.72486, loss_t: 1.75907  
seq: 5, epoch: 0, step: 10, training: 0.625, testing: 0.722222, loss_tr: 1.1684, loss_t: 1.05098  
seq: 5, epoch: 0, step: 20, training: 0.75, testing: 0.722222, loss_tr: 0.781684, loss_t: 0.828878  
seq: 5, epoch: 0, step: 30, training: 0.6875, testing: 0.722222, loss_tr: 0.700352, loss_t: 0.671885  
seq: 5, epoch: 0, step: 40, training: 0.6875, testing: 0.833333, loss_tr: 0.93108, loss_t: 0.658249  
seq: 5, epoch: 0, step: 50, training: 0.6875, testing: 0.833333, loss_tr: 0.650827, loss_t: 0.569133  
seq: 5, epoch: 0, step: 60, training: 0.6875, testing: 0.722222, loss_tr: 0.834831, loss_t: 0.471647  
seq: 5, epoch: 0, step: 70, training: 0.625, testing: 0.777778, loss_tr: 0.663306, loss_t: 0.487868  
seq: 5, epoch: 0, step: 80, training: 0.5, testing: 0.722222, loss_tr: 0.84924, loss_t: 0.410357  
seq: 5, epoch: 0, step: 90, training: 0.75, testing: 0.777778, loss_tr: 0.580569, loss_t: 0.473508  
seq: 5, epoch: 0, step: 100, training: 0.875, testing: 0.888889, loss_tr: 0.46258, loss_t: 0.472227  
seq: 5, epoch: 0, step: 110, training: 0.875, testing: 0.833333, loss_tr: 0.255988, loss_t: 0.368043  
seq: 5, epoch: 0, step: 120, training: 0.8125, testing: 0.833333, loss_tr: 0.208999, loss_t: 0.299778  
seq: 5, epoch: 0, step: 130, training: 1, testing: 0.833333, loss_tr: 0.0607409, loss_t: 0.385344  
seq: 5, epoch: 0, step: 140, training: 0.875, testing: 0.833333, loss_tr: 0.473033, loss_t: 0.42723  
seq: 5, epoch: 0, step: 150, training: 0.875, testing: 0.888889, loss_tr: 0.287659, loss_t: 0.382463  
seq: 5, epoch: 0, step: 160, training: 1, testing: 0.888889, loss_tr: 0.0579577, loss_t: 0.413725  
seq: 5, epoch: 0, step: 170, training: 0.75, testing: 0.777778, loss_tr: 0.187603, loss_t: 0.258659  
seq: 5, epoch: 0, step: 180, training: 0.875, testing: 0.777778, loss_tr: 0.350243, loss_t: 0.559735  
seq: 5, epoch: 0, step: 190, training: 0.75, testing: 0.833333, loss_tr: 0.32375, loss_t: 0.215743  
seq: 5, epoch: 1, step: 200, training: 0.9375, testing: 0.888889, loss_tr: 0.114305, loss_t: 0.313592  
seq: 5, epoch: 1, step: 210, training: 0.9375, testing: 0.888889, loss_tr: 0.131167, loss_t: 0.239914  
seq: 5, epoch: 1, step: 220, training: 0.875, testing: 0.777778, loss_tr: 0.12437, loss_t: 0.204521  
seq: 5, epoch: 1, step: 230, training: 1, testing: 1, loss_tr: 0.0885132, loss_t: 0.24717  
seq: 5, epoch: 1, step: 240, training: 0.9375, testing: 0.888889, loss_tr: 0.0690935, loss_t: 0.24142  
seq: 5, epoch: 1, step: 250, training: 0.875, testing: 0.888889, loss_tr: 0.220729, loss_t: 0.296715  
seq: 5, epoch: 1, step: 260, training: 0.75, testing: 0.777778, loss_tr: 0.230055, loss_t: 0.130126  
seq: 5, epoch: 1, step: 270, training: 0.9375, testing: 0.888889, loss_tr: 0.507915, loss_t: 0.166181  
seq: 5, epoch: 1, step: 280, training: 0.625, testing: 0.722222, loss_tr: 0.298938, loss_t: 0.373748  
seq: 5, epoch: 1, step: 290, training: 0.9375, testing: 0.944444, loss_tr: 0.197858, loss_t: 0.206262  
seq: 5, epoch: 1, step: 300, training: 0.75, testing: 0.888889, loss_tr: 0.156841, loss_t: 0.12868  
seq: 5, epoch: 1, step: 310, training: 1, testing: 0.888889, loss_tr: 0.0787065, loss_t: 0.265947  
seq: 5, epoch: 1, step: 320, training: 1, testing: 0.944444, loss_tr: 0.0251637, loss_t: 0.120448  
seq: 5, epoch: 1, step: 330, training: 0.875, testing: 0.833333, loss_tr: 0.105197, loss_t: 0.114002  
seq: 5, epoch: 1, step: 340, training: 0.9375, testing: 0.944444, loss_tr: 0.172429, loss_t: 0.143594  
seq: 5, epoch: 1, step: 350, training: 0.9375, testing: 0.833333, loss_tr: 0.0571027, loss_t: 0.109409  
seq: 5, epoch: 1, step: 360, training: 1, testing: 0.833333, loss_tr: 0.0196011, loss_t: 0.0919673  
seq: 5, epoch: 1, step: 370, training: 0.875, testing: 0.833333, loss_tr: 0.148703, loss_t: 0.240644  
seq: 5, epoch: 1, step: 380, training: 0.875, testing: 0.944444, loss_tr: 0.150856, loss_t: 0.163551  
seq: 5, epoch: 2, step: 390, training: 1, testing: 0.888889, loss_tr: 0.0460814, loss_t: 0.0647843  
seq: 5, epoch: 2, step: 400, training: 0.875, testing: 0.888889, loss_tr: 0.0351928, loss_t: 0.0689724  
seq: 5, epoch: 2, step: 410, training: 0.9375, testing: 0.944444, loss_tr: 0.0116146, loss_t: 0.0934636  
seq: 5, epoch: 2, step: 420, training: 1, testing: 0.944444, loss_tr: 0.0389032, loss_t: 0.107539  
seq: 5, epoch: 2, step: 430, training: 0.6875, testing: 0.888889, loss_tr: 0.142098, loss_t: 0.0903527  
seq: 5, epoch: 2, step: 440, training: 1, testing: 0.944444, loss_tr: 0.122664, loss_t: 0.125259  
seq: 5, epoch: 2, step: 450, training: 0.8125, testing: 0.944444, loss_tr: 0.0253982, loss_t: 0.0927605  
seq: 5, epoch: 2, step: 460, training: 0.8125, testing: 0.888889, loss_tr: 0.046352, loss_t: 0.0490799  
seq: 5, epoch: 2, step: 470, training: 0.8125, testing: 0.888889, loss_tr: 0.0102165, loss_t: 0.0654486  
seq: 5, epoch: 2, step: 480, training: 0.9375, testing: 0.888889, loss_tr: 0.0885119, loss_t: 0.153462  
seq: 5, epoch: 2, step: 490, training: 0.8125, testing: 0.888889, loss_tr: 0.0909045, loss_t: 0.177025  
seq: 5, epoch: 2, step: 500, training: 0.625, testing: 0.888889, loss_tr: 0.0859889, loss_t: 0.0529621  
seq: 5, epoch: 2, step: 510, training: 0.75, testing: 0.888889, loss_tr: 0.0333317, loss_t: 0.0594805  
seq: 5, epoch: 2, step: 520, training: 0.9375, testing: 0.944444, loss_tr: 0.0214268, loss_t: 0.0784097  
seq: 5, epoch: 2, step: 530, training: 1, testing: 0.944444, loss_tr: 0.0421311, loss_t: 0.118943  
seq: 5, epoch: 2, step: 540, training: 0.8125, testing: 0.888889, loss_tr: 0.0622437, loss_t: 0.138994  
seq: 5, epoch: 2, step: 550, training: 1, testing: 1, loss_tr: 0.00727463, loss_t: 0.0500224  
seq: 5, epoch: 2, step: 560, training: 1, testing: 1, loss_tr: 0.0015886, loss_t: 0.0880806  
seq: 5, epoch: 2, step: 570, training: 1, testing: 0.833333, loss_tr: 0.0168435, loss_t: 0.148002  
seq: 5, epoch: 2, step: 580, training: 0.8125, testing: 0.944444, loss_tr: 0.162518, loss_t: 0.0680187  
seq: 5, epoch: 3, step: 590, training: 1, testing: 0.944444, loss_tr: 0.0668025, loss_t: 0.0496153  
seq: 5, epoch: 3, step: 600, training: 0.875, testing: 0.888889, loss_tr: 0.00907521, loss_t: 0.0742406  
seq: 5, epoch: 3, step: 610, training: 0.9375, testing: 0.944444, loss_tr: 0.0568595, loss_t: 0.132386  
seq: 5, epoch: 3, step: 620, training: 0.9375, testing: 0.944444, loss_tr: 0.00692336, loss_t: 0.0335248  
seq: 5, epoch: 3, step: 630, training: 0.9375, testing: 0.888889, loss_tr: 0.00413944, loss_t: 0.0240605  
seq: 5, epoch: 3, step: 640, training: 0.9375, testing: 0.888889, loss_tr: 0.00745999, loss_t: 0.0688663  
seq: 5, epoch: 3, step: 650, training: 1, testing: 0.944444, loss_tr: 0.000741001, loss_t: 0.0372503  
