Wed Jun 14 10:31:35 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0, testing: 0.111111, loss_tr: 1.87566, loss_t: 2.10224  
seq: 3, epoch: 1, step: 300, training: 0.875, testing: 0.913043, loss_tr: 0.0710057, loss_t: 0.17835  
seq: 3, epoch: 1, step: 310, training: 0.9375, testing: 0.956522, loss_tr: 0.0782089, loss_t: 0.247727  
seq: 3, epoch: 1, step: 320, training: 0.9375, testing: 0.956522, loss_tr: 0.0163111, loss_t: 0.187925  
seq: 3, epoch: 1, step: 330, training: 0.8125, testing: 0.869565, loss_tr: 0.0831078, loss_t: 0.174136  
seq: 3, epoch: 1, step: 340, training: 0.9375, testing: 0.956522, loss_tr: 0.0742997, loss_t: 0.203651  
seq: 3, epoch: 1, step: 350, training: 0.9375, testing: 0.869565, loss_tr: 0.0242742, loss_t: 0.192138  
seq: 3, epoch: 1, step: 360, training: 0.875, testing: 0.826087, loss_tr: 0.116948, loss_t: 0.270157  
seq: 3, epoch: 1, step: 370, training: 0.875, testing: 0.913043, loss_tr: 0.0910799, loss_t: 0.158245  
seq: 3, epoch: 2, step: 380, training: 1, testing: 0.869565, loss_tr: 0.0271408, loss_t: 0.139229  
seq: 3, epoch: 2, step: 390, training: 1, testing: 0.913043, loss_tr: 0.118604, loss_t: 0.102804  
seq: 3, epoch: 2, step: 400, training: 0.9375, testing: 0.869565, loss_tr: 0.00715305, loss_t: 0.10105  
seq: 3, epoch: 2, step: 410, training: 0.75, testing: 0.956522, loss_tr: 0.171982, loss_t: 0.128927  
seq: 3, epoch: 2, step: 420, training: 0.9375, testing: 0.956522, loss_tr: 0.0121985, loss_t: 0.107987  
seq: 3, epoch: 2, step: 430, training: 0.875, testing: 0.869565, loss_tr: 0.0937739, loss_t: 0.0631626  
seq: 3, epoch: 2, step: 440, training: 0.9375, testing: 0.869565, loss_tr: 0.0386486, loss_t: 0.269953  
seq: 3, epoch: 2, step: 450, training: 0.9375, testing: 0.913043, loss_tr: 0.0321524, loss_t: 0.0704767  
seq: 3, epoch: 2, step: 460, training: 0.9375, testing: 0.956522, loss_tr: 0.0655802, loss_t: 0.183106  
seq: 3, epoch: 2, step: 470, training: 0.9375, testing: 0.913043, loss_tr: 0.0589308, loss_t: 0.109549  
seq: 3, epoch: 2, step: 480, training: 0.8125, testing: 0.913043, loss_tr: 0.155846, loss_t: 0.203941  
seq: 3, epoch: 2, step: 490, training: 0.875, testing: 0.913043, loss_tr: 0.0173306, loss_t: 0.0953349  
seq: 3, epoch: 2, step: 500, training: 0.6875, testing: 0.956522, loss_tr: 0.0309954, loss_t: 0.134261  
seq: 3, epoch: 2, step: 510, training: 0.875, testing: 0.956522, loss_tr: 0.161481, loss_t: 0.194814  
seq: 3, epoch: 2, step: 520, training: 0.8125, testing: 0.913043, loss_tr: 0.0573597, loss_t: 0.0809169  
seq: 3, epoch: 2, step: 530, training: 0.9375, testing: 0.956522, loss_tr: 0.0184802, loss_t: 0.135737  
seq: 3, epoch: 2, step: 540, training: 0.875, testing: 0.956522, loss_tr: 0.0130331, loss_t: 0.198644  
seq: 3, epoch: 2, step: 550, training: 1, testing: 0.913043, loss_tr: 0.0104092, loss_t: 0.0738539  
seq: 3, epoch: 2, step: 560, training: 0.9375, testing: 0.956522, loss_tr: 0.0221849, loss_t: 0.140656  
seq: 3, epoch: 3, step: 570, training: 0.875, testing: 0.913043, loss_tr: 0.00504337, loss_t: 0.11994  
seq: 3, epoch: 3, step: 580, training: 0.9375, testing: 0.913043, loss_tr: 0.0600958, loss_t: 0.138116  
seq: 3, epoch: 3, step: 590, training: 1, testing: 0.913043, loss_tr: 0.00549825, loss_t: 0.0568818  
seq: 3, epoch: 3, step: 600, training: 0.875, testing: 0.956522, loss_tr: 0.0387009, loss_t: 0.0925395  
seq: 3, epoch: 3, step: 610, training: 0.9375, testing: 0.782609, loss_tr: 0.031972, loss_t: 0.433428  
seq: 3, epoch: 3, step: 620, training: 1, testing: 0.956522, loss_tr: 0.0179951, loss_t: 0.233709  
seq: 3, epoch: 3, step: 630, training: 0.9375, testing: 0.956522, loss_tr: 0.0211825, loss_t: 0.104657  
seq: 3, epoch: 3, step: 640, training: 0.9375, testing: 0.956522, loss_tr: 0.0149573, loss_t: 0.143081  
seq: 3, epoch: 3, step: 650, training: 0.9375, testing: 0.956522, loss_tr: 0.024354, loss_t: 0.104924  
seq: 3, epoch: 3, step: 660, training: 1, testing: 0.956522, loss_tr: 0.00398372, loss_t: 0.0701407  
seq: 3, epoch: 3, step: 670, training: 0.9375, testing: 0.956522, loss_tr: 0.00983176, loss_t: 0.0732125  
seq: 3, epoch: 3, step: 680, training: 0.875, testing: 0.956522, loss_tr: 0.0059298, loss_t: 0.115022  
seq: 3, epoch: 3, step: 690, training: 0.875, testing: 0.913043, loss_tr: 0.0191811, loss_t: 0.117602  
seq: 3, epoch: 3, step: 700, training: 1, testing: 0.956522, loss_tr: 0.00435302, loss_t: 0.159516  
seq: 3, epoch: 3, step: 710, training: 0.9375, testing: 0.913043, loss_tr: 0.00100534, loss_t: 0.213901  
seq: 3, epoch: 3, step: 720, training: 0.875, testing: 0.913043, loss_tr: 0.023762, loss_t: 0.140088  
seq: 3, epoch: 3, step: 730, training: 0.9375, testing: 0.956522, loss_tr: 0.0269387, loss_t: 0.0875351  
seq: 3, epoch: 3, step: 740, training: 0.9375, testing: 0.956522, loss_tr: 0.00374698, loss_t: 0.0648411  
seq: 3, epoch: 4, step: 750, training: 1, testing: 0.956522, loss_tr: 0.00104227, loss_t: 0.0785411  
seq: 3, epoch: 4, step: 760, training: 0.9375, testing: 0.913043, loss_tr: 0.00483701, loss_t: 0.0996239  
seq: 3, epoch: 4, step: 770, training: 0.9375, testing: 0.956522, loss_tr: 0.00337261, loss_t: 0.114516  
seq: 3, epoch: 4, step: 780, training: 1, testing: 0.956522, loss_tr: 0.00392362, loss_t: 0.119313  
seq: 3, epoch: 4, step: 790, training: 0.875, testing: 0.956522, loss_tr: 0.0125813, loss_t: 0.0625932  
seq: 3, epoch: 4, step: 800, training: 1, testing: 0.956522, loss_tr: 0.00227162, loss_t: 0.0541962  
seq: 3, epoch: 4, step: 810, training: 0.9375, testing: 0.956522, loss_tr: 0.00104962, loss_t: 0.0546621  
seq: 3, epoch: 4, step: 820, training: 1, testing: 0.913043, loss_tr: 0.00120316, loss_t: 0.054499  
seq: 3, epoch: 4, step: 830, training: 1, testing: 0.956522, loss_tr: 0.00729835, loss_t: 0.0705507  
seq: 3, epoch: 4, step: 840, training: 1, testing: 0.956522, loss_tr: 0.0249064, loss_t: 0.0842702  
seq: 3, epoch: 4, step: 850, training: 1, testing: 0.956522, loss_tr: 0.00263098, loss_t: 0.063057  
seq: 3, epoch: 4, step: 860, training: 1, testing: 0.956522, loss_tr: 0.000938289, loss_t: 0.0548665  
seq: 3, epoch: 4, step: 870, training: 1, testing: 0.956522, loss_tr: 0.00115145, loss_t: 0.0545174  
seq: 3, epoch: 4, step: 880, training: 1, testing: 0.956522, loss_tr: 0.00276169, loss_t: 0.0506495  
seq: 3, epoch: 4, step: 890, training: 0.875, testing: 0.956522, loss_tr: 0.0119993, loss_t: 0.10966  
seq: 3, epoch: 4, step: 900, training: 0.875, testing: 0.956522, loss_tr: 0.0015139, loss_t: 0.158572  
seq: 3, epoch: 4, step: 910, training: 1, testing: 0.956522, loss_tr: 0.0100258, loss_t: 0.160873  
seq: 3, epoch: 4, step: 920, training: 0.9375, testing: 0.956522, loss_tr: 0.00375823, loss_t: 0.126784  
seq: 3, epoch: 4, step: 930, training: 1, testing: 0.956522, loss_tr: 0.00148964, loss_t: 0.101927  
seq: 3, epoch: 5, step: 940, training: 1, testing: 0.956522, loss_tr: 0.00111766, loss_t: 0.0853471  
seq: 3, epoch: 5, step: 950, training: 1, testing: 0.913043, loss_tr: 0.000517807, loss_t: 0.0926035  
seq: 3, epoch: 5, step: 960, training: 1, testing: 0.956522, loss_tr: 0.000513307, loss_t: 0.11745  
seq: 3, epoch: 5, step: 970, training: 1, testing: 0.956522, loss_tr: 0.0313616, loss_t: 0.108378  
seq: 3, epoch: 5, step: 980, training: 1, testing: 0.956522, loss_tr: 0.00154275, loss_t: 0.0806303  
seq: 3, epoch: 5, step: 990, training: 1, testing: 0.956522, loss_tr: 0.00280263, loss_t: 0.0970876  
seq: 3, epoch: 5, step: 1000, training: 1, testing: 0.956522, loss_tr: 0.000111293, loss_t: 0.0855436  
 
****************************************
current sequence is 4
****************************************
seq: 4, epoch: 0, step: 0, training: 0.6875, testing: 0.444444, loss_tr: 1.42735, loss_t: 1.8111  
seq: 4, epoch: 0, step: 10, training: 0.8125, testing: 0.444444, loss_tr: 0.845688, loss_t: 2.04007  
seq: 4, epoch: 0, step: 20, training: 0.5625, testing: 0.444444, loss_tr: 1.01343, loss_t: 1.29302  
seq: 4, epoch: 0, step: 30, training: 0.875, testing: 0.555556, loss_tr: 0.541804, loss_t: 1.15249  
seq: 4, epoch: 0, step: 40, training: 0.5, testing: 0.444444, loss_tr: 0.847346, loss_t: 1.32346  
seq: 4, epoch: 0, step: 50, training: 0.9375, testing: 0.444444, loss_tr: 0.178203, loss_t: 1.19547  
seq: 4, epoch: 0, step: 60, training: 0.8125, testing: 0.555556, loss_tr: 0.508702, loss_t: 0.933279  
seq: 4, epoch: 0, step: 70, training: 0.8125, testing: 0.555556, loss_tr: 0.378514, loss_t: 1.189  
seq: 4, epoch: 0, step: 80, training: 0.75, testing: 0.555556, loss_tr: 0.299029, loss_t: 1.07142  
seq: 4, epoch: 0, step: 90, training: 0.8125, testing: 0.555556, loss_tr: 0.414225, loss_t: 0.985796  
seq: 4, epoch: 0, step: 100, training: 0.9375, testing: 0.444444, loss_tr: 0.382468, loss_t: 0.994297  
seq: 4, epoch: 0, step: 110, training: 0.875, testing: 0.555556, loss_tr: 0.191297, loss_t: 0.985576  
seq: 4, epoch: 0, step: 120, training: 0.6875, testing: 0.555556, loss_tr: 0.497751, loss_t: 1.18128  
seq: 4, epoch: 0, step: 130, training: 0.75, testing: 0.555556, loss_tr: 0.186006, loss_t: 1.32988  
seq: 4, epoch: 0, step: 140, training: 0.875, testing: 0.444444, loss_tr: 0.25057, loss_t: 0.927164  
seq: 4, epoch: 0, step: 150, training: 0.9375, testing: 0.555556, loss_tr: 0.211388, loss_t: 1.11161  
seq: 4, epoch: 0, step: 160, training: 0.8125, testing: 0.555556, loss_tr: 0.154079, loss_t: 1.24975  
seq: 4, epoch: 0, step: 170, training: 1, testing: 0.555556, loss_tr: 0.168663, loss_t: 0.844283  
seq: 4, epoch: 0, step: 180, training: 0.6875, testing: 0.444444, loss_tr: 0.280425, loss_t: 1.28708  
seq: 4, epoch: 0, step: 190, training: 0.9375, testing: 0.555556, loss_tr: 0.280627, loss_t: 0.782714  
seq: 4, epoch: 0, step: 200, training: 0.625, testing: 0.444444, loss_tr: 0.246977, loss_t: 0.969463  
seq: 4, epoch: 1, step: 210, training: 0.875, testing: 0.555556, loss_tr: 0.190551, loss_t: 0.934933  
seq: 4, epoch: 1, step: 220, training: 0.8125, testing: 0.555556, loss_tr: 0.0728407, loss_t: 1.10072  
seq: 4, epoch: 1, step: 230, training: 0.875, testing: 0.555556, loss_tr: 0.152944, loss_t: 1.03783  
seq: 4, epoch: 1, step: 240, training: 0.6875, testing: 0.555556, loss_tr: 0.250254, loss_t: 0.939493  
seq: 4, epoch: 1, step: 250, training: 1, testing: 0.666667, loss_tr: 0.0828548, loss_t: 0.808372  
seq: 4, epoch: 1, step: 260, training: 0.625, testing: 0.444444, loss_tr: 0.295317, loss_t: 1.24015  
seq: 4, epoch: 1, step: 270, training: 0.875, testing: 0.555556, loss_tr: 0.104752, loss_t: 0.834576  
seq: 4, epoch: 1, step: 280, training: 0.9375, testing: 0.555556, loss_tr: 0.082085, loss_t: 0.782499  
seq: 4, epoch: 1, step: 290, training: 0.9375, testing: 0.666667, loss_tr: 0.0913541, loss_t: 1.0492  
seq: 4, epoch: 1, step: 300, training: 0.8125, testing: 0.444444, loss_tr: 0.0832198, loss_t: 1.60104  
seq: 4, epoch: 1, step: 310, training: 0.75, testing: 0.555556, loss_tr: 0.2582, loss_t: 1.34099  
seq: 4, epoch: 1, step: 320, training: 0.6875, testing: 0.555556, loss_tr: 0.267657, loss_t: 1.42061  
seq: 4, epoch: 1, step: 330, training: 1, testing: 0.666667, loss_tr: 0.0363163, loss_t: 0.948999  
seq: 4, epoch: 1, step: 340, training: 0.9375, testing: 0.555556, loss_tr: 0.0300401, loss_t: 0.975585  
seq: 4, epoch: 1, step: 350, training: 1, testing: 0.444444, loss_tr: 0.00622481, loss_t: 1.5314  
seq: 4, epoch: 1, step: 360, training: 0.75, testing: 0.555556, loss_tr: 0.0261991, loss_t: 0.950948  
seq: 4, epoch: 1, step: 370, training: 1, testing: 0.555556, loss_tr: 0.104157, loss_t: 0.767969  
seq: 4, epoch: 1, step: 380, training: 0.8125, testing: 0.555556, loss_tr: 0.0576385, loss_t: 1.11448  
seq: 4, epoch: 1, step: 390, training: 0.875, testing: 0.555556, loss_tr: 0.132296, loss_t: 0.913841  
seq: 4, epoch: 1, step: 400, training: 1, testing: 0.444444, loss_tr: 0.0248744, loss_t: 1.02513  
seq: 4, epoch: 1, step: 410, training: 0.6875, testing: 0.555556, loss_tr: 0.037366, loss_t: 2.09206  
seq: 4, epoch: 2, step: 420, training: 0.9375, testing: 0.555556, loss_tr: 0.0346642, loss_t: 1.37722  
seq: 4, epoch: 2, step: 430, training: 1, testing: 0.555556, loss_tr: 0.0310962, loss_t: 0.974137  
seq: 4, epoch: 2, step: 440, training: 1, testing: 0.555556, loss_tr: 0.00590446, loss_t: 1.1856  
seq: 4, epoch: 2, step: 450, training: 0.75, testing: 0.555556, loss_tr: 0.0976618, loss_t: 1.1586  
seq: 4, epoch: 2, step: 460, training: 1, testing: 0.555556, loss_tr: 0.0493699, loss_t: 1.01438  
seq: 4, epoch: 2, step: 470, training: 0.9375, testing: 0.555556, loss_tr: 0.0134211, loss_t: 1.02721  
seq: 4, epoch: 2, step: 480, training: 1, testing: 0.555556, loss_tr: 0.0301141, loss_t: 1.12  
seq: 4, epoch: 2, step: 490, training: 0.9375, testing: 0.555556, loss_tr: 0.0984614, loss_t: 1.14233  
seq: 4, epoch: 2, step: 500, training: 0.875, testing: 0.555556, loss_tr: 0.00342669, loss_t: 1.62547  
seq: 4, epoch: 2, step: 510, training: 1, testing: 0.666667, loss_tr: 0.00134235, loss_t: 1.01898  
seq: 4, epoch: 2, step: 520, training: 0.9375, testing: 0.555556, loss_tr: 0.0213521, loss_t: 1.20319  
seq: 4, epoch: 2, step: 530, training: 1, testing: 0.555556, loss_tr: 0.00193115, loss_t: 1.1806  
seq: 4, epoch: 2, step: 540, training: 1, testing: 0.555556, loss_tr: 0.050108, loss_t: 0.845024  
seq: 4, epoch: 2, step: 550, training: 0.875, testing: 0.555556, loss_tr: 0.101593, loss_t: 0.845877  
seq: 4, epoch: 2, step: 560, training: 0.9375, testing: 0.444444, loss_tr: 0.0161299, loss_t: 0.926569  
seq: 4, epoch: 2, step: 570, training: 1, testing: 0.444444, loss_tr: 0.00526063, loss_t: 0.674786  
seq: 4, epoch: 2, step: 580, training: 0.9375, testing: 0.555556, loss_tr: 0.00444847, loss_t: 0.836745  
seq: 4, epoch: 2, step: 590, training: 1, testing: 0.555556, loss_tr: 0.0109201, loss_t: 0.955017  
seq: 4, epoch: 2, step: 600, training: 1, testing: 0.555556, loss_tr: 0.0136703, loss_t: 0.978327  
seq: 4, epoch: 2, step: 610, training: 0.8125, testing: 0.444444, loss_tr: 0.0476247, loss_t: 1.12841  
seq: 4, epoch: 2, step: 620, training: 0.8125, testing: 0.555556, loss_tr: 0.0156036, loss_t: 1.47826  
seq: 4, epoch: 3, step: 630, training: 0.9375, testing: 0.555556, loss_tr: 0.0182848, loss_t: 1.41907  
seq: 4, epoch: 3, step: 640, training: 0.9375, testing: 0.666667, loss_tr: 0.0674979, loss_t: 1.17336  
seq: 4, epoch: 3, step: 650, training: 0.875, testing: 0.555556, loss_tr: 0.0366931, loss_t: 1.16477  
seq: 4, epoch: 3, step: 660, training: 1, testing: 0.555556, loss_tr: 0.00231387, loss_t: 1.04787  
seq: 4, epoch: 3, step: 670, training: 1, testing: 0.555556, loss_tr: 0.00675159, loss_t: 1.10827  
seq: 4, epoch: 3, step: 680, training: 0.9375, testing: 0.555556, loss_tr: 0.000450914, loss_t: 1.53849  
seq: 4, epoch: 3, step: 690, training: 0.875, testing: 0.555556, loss_tr: 0.0282682, loss_t: 1.86212  
seq: 4, epoch: 3, step: 700, training: 0.9375, testing: 0.555556, loss_tr: 0.000785879, loss_t: 1.3492  
seq: 4, epoch: 3, step: 710, training: 0.875, testing: 0.555556, loss_tr: 0.0121386, loss_t: 1.24121  
seq: 4, epoch: 3, step: 720, training: 0.9375, testing: 0.555556, loss_tr: 0.00360317, loss_t: 1.01577  
seq: 4, epoch: 3, step: 730, training: 0.9375, testing: 0.555556, loss_tr: 0.0168853, loss_t: 1.14595  
seq: 4, epoch: 3, step: 740, training: 0.875, testing: 0.555556, loss_tr: 0.00169513, loss_t: 1.11435  
seq: 4, epoch: 3, step: 750, training: 0.9375, testing: 0.555556, loss_tr: 0.0195341, loss_t: 1.12801  
seq: 4, epoch: 3, step: 760, training: 0.875, testing: 0.555556, loss_tr: 0.0199415, loss_t: 1.07096  
seq: 4, epoch: 3, step: 770, training: 0.9375, testing: 0.555556, loss_tr: 0.0124757, loss_t: 0.92988  
seq: 4, epoch: 3, step: 780, training: 0.9375, testing: 0.555556, loss_tr: 0.0493631, loss_t: 0.998937  
seq: 4, epoch: 3, step: 790, training: 1, testing: 0.555556, loss_tr: 0.00180522, loss_t: 1.15992  
seq: 4, epoch: 3, step: 800, training: 0.9375, testing: 0.555556, loss_tr: 0.0102906, loss_t: 1.44239  
seq: 4, epoch: 3, step: 810, training: 1, testing: 0.555556, loss_tr: 0.00756875, loss_t: 1.29203  
seq: 4, epoch: 3, step: 820, training: 0.9375, testing: 0.555556, loss_tr: 0.00268322, loss_t: 1.0633  
seq: 4, epoch: 3, step: 830, training: 1, testing: 0.555556, loss_tr: 0.00215314, loss_t: 1.10328  
seq: 4, epoch: 4, step: 840, training: 0.9375, testing: 0.555556, loss_tr: 0.004151, loss_t: 1.0377  
seq: 4, epoch: 4, step: 850, training: 1, testing: 0.555556, loss_tr: 0.000538427, loss_t: 1.1654  
seq: 4, epoch: 4, step: 860, training: 0.9375, testing: 0.555556, loss_tr: 0.0104138, loss_t: 1.22252  
seq: 4, epoch: 4, step: 870, training: 1, testing: 0.555556, loss_tr: 0.000684135, loss_t: 1.2277  
seq: 4, epoch: 4, step: 880, training: 1, testing: 0.555556, loss_tr: 0.000404378, loss_t: 1.22182  
seq: 4, epoch: 4, step: 890, training: 1, testing: 0.555556, loss_tr: 0.0365811, loss_t: 1.0817  
seq: 4, epoch: 4, step: 900, training: 0.9375, testing: 0.555556, loss_tr: 0.00569469, loss_t: 1.03398  
seq: 4, epoch: 4, step: 910, training: 0.9375, testing: 0.555556, loss_tr: 0.00149091, loss_t: 0.946241  
seq: 4, epoch: 4, step: 920, training: 0.9375, testing: 0.555556, loss_tr: 0.00103379, loss_t: 0.89004  
seq: 4, epoch: 4, step: 930, training: 0.9375, testing: 0.555556, loss_tr: 0.00325882, loss_t: 0.884225  
seq: 4, epoch: 4, step: 940, training: 1, testing: 0.555556, loss_tr: 0.00132943, loss_t: 0.900565  
seq: 4, epoch: 4, step: 950, training: 1, testing: 0.555556, loss_tr: 0.00135818, loss_t: 0.939781  
seq: 4, epoch: 4, step: 960, training: 1, testing: 0.555556, loss_tr: 0.000771813, loss_t: 0.938842  
seq: 4, epoch: 4, step: 970, training: 1, testing: 0.555556, loss_tr: 0.00105297, loss_t: 0.999843  
seq: 4, epoch: 4, step: 980, training: 1, testing: 0.555556, loss_tr: 0.000807409, loss_t: 0.988975  
seq: 4, epoch: 4, step: 990, training: 0.875, testing: 0.555556, loss_tr: 0.00035418, loss_t: 1.01669  
seq: 4, epoch: 4, step: 1000, training: 1, testing: 0.555556, loss_tr: 0.000809636, loss_t: 1.02289  
 
****************************************
current sequence is 5
****************************************
seq: 5, epoch: 0, step: 0, training: 0.3125, testing: 0.5, loss_tr: 1.77823, loss_t: 1.67562  
seq: 5, epoch: 0, step: 10, training: 0.5625, testing: 0.722222, loss_tr: 1.2433, loss_t: 0.938254  
seq: 5, epoch: 0, step: 20, training: 0.375, testing: 0.722222, loss_tr: 1.64641, loss_t: 0.76048  
seq: 5, epoch: 0, step: 30, training: 0.5625, testing: 0.777778, loss_tr: 1.12359, loss_t: 0.770145  
seq: 5, epoch: 0, step: 40, training: 0.6875, testing: 0.722222, loss_tr: 0.663035, loss_t: 0.563276  
seq: 5, epoch: 0, step: 50, training: 0.8125, testing: 0.777778, loss_tr: 0.420751, loss_t: 0.594555  
seq: 5, epoch: 0, step: 60, training: 0.625, testing: 0.777778, loss_tr: 0.858985, loss_t: 0.449798  
seq: 5, epoch: 0, step: 70, training: 0.875, testing: 0.777778, loss_tr: 0.249933, loss_t: 0.489491  
seq: 5, epoch: 0, step: 80, training: 0.6875, testing: 0.722222, loss_tr: 0.827395, loss_t: 0.514668  
seq: 5, epoch: 0, step: 90, training: 0.875, testing: 0.777778, loss_tr: 0.302104, loss_t: 0.376805  
seq: 5, epoch: 0, step: 100, training: 0.8125, testing: 0.611111, loss_tr: 0.368353, loss_t: 0.636114  
seq: 5, epoch: 0, step: 110, training: 0.625, testing: 0.777778, loss_tr: 0.519991, loss_t: 0.338442  
seq: 5, epoch: 0, step: 120, training: 0.875, testing: 0.833333, loss_tr: 0.353974, loss_t: 0.434468  
seq: 5, epoch: 0, step: 130, training: 0.9375, testing: 0.833333, loss_tr: 0.199127, loss_t: 0.337027  
seq: 5, epoch: 0, step: 140, training: 0.875, testing: 0.888889, loss_tr: 0.274384, loss_t: 0.315558  
seq: 5, epoch: 0, step: 150, training: 0.8125, testing: 0.833333, loss_tr: 0.148678, loss_t: 0.264518  
seq: 5, epoch: 0, step: 160, training: 0.9375, testing: 0.777778, loss_tr: 0.280793, loss_t: 0.501588  
seq: 5, epoch: 0, step: 170, training: 0.6875, testing: 0.888889, loss_tr: 0.423848, loss_t: 0.238311  
seq: 5, epoch: 0, step: 180, training: 0.875, testing: 0.888889, loss_tr: 0.118897, loss_t: 0.186551  
seq: 5, epoch: 0, step: 190, training: 0.875, testing: 0.888889, loss_tr: 0.119186, loss_t: 0.332289  
seq: 5, epoch: 1, step: 200, training: 0.6875, testing: 0.833333, loss_tr: 0.337367, loss_t: 0.269312  
seq: 5, epoch: 1, step: 210, training: 1, testing: 0.944444, loss_tr: 0.122418, loss_t: 0.220401  
seq: 5, epoch: 1, step: 220, training: 0.6875, testing: 0.777778, loss_tr: 0.288499, loss_t: 0.199232  
seq: 5, epoch: 1, step: 230, training: 1, testing: 0.944444, loss_tr: 0.293503, loss_t: 0.200561  
seq: 5, epoch: 1, step: 240, training: 0.625, testing: 0.722222, loss_tr: 0.470412, loss_t: 0.331876  
seq: 5, epoch: 1, step: 250, training: 0.8125, testing: 0.722222, loss_tr: 0.313521, loss_t: 0.418615  
seq: 5, epoch: 1, step: 260, training: 0.75, testing: 0.833333, loss_tr: 0.27711, loss_t: 0.225095  
seq: 5, epoch: 1, step: 270, training: 0.875, testing: 0.888889, loss_tr: 0.0954348, loss_t: 0.191923  
seq: 5, epoch: 1, step: 280, training: 1, testing: 0.888889, loss_tr: 0.0744375, loss_t: 0.43346  
seq: 5, epoch: 1, step: 290, training: 0.8125, testing: 0.777778, loss_tr: 0.240225, loss_t: 0.238762  
seq: 5, epoch: 1, step: 300, training: 0.875, testing: 0.833333, loss_tr: 0.0914713, loss_t: 0.173395  
seq: 5, epoch: 1, step: 310, training: 0.75, testing: 0.833333, loss_tr: 0.264533, loss_t: 0.209498  
seq: 5, epoch: 1, step: 320, training: 0.875, testing: 0.944444, loss_tr: 0.11324, loss_t: 0.123189  
seq: 5, epoch: 1, step: 330, training: 0.875, testing: 0.833333, loss_tr: 0.0651435, loss_t: 0.153792  
seq: 5, epoch: 1, step: 340, training: 0.9375, testing: 0.888889, loss_tr: 0.0718635, loss_t: 0.130818  
seq: 5, epoch: 1, step: 350, training: 0.9375, testing: 0.833333, loss_tr: 0.0619751, loss_t: 0.142571  
seq: 5, epoch: 1, step: 360, training: 0.9375, testing: 0.888889, loss_tr: 0.0501858, loss_t: 0.17001  
seq: 5, epoch: 1, step: 370, training: 0.75, testing: 0.833333, loss_tr: 0.229807, loss_t: 0.230778  
seq: 5, epoch: 1, step: 380, training: 0.875, testing: 0.944444, loss_tr: 0.0554945, loss_t: 0.147954  
seq: 5, epoch: 2, step: 390, training: 0.875, testing: 0.833333, loss_tr: 0.0508137, loss_t: 0.170708  
seq: 5, epoch: 2, step: 400, training: 1, testing: 1, loss_tr: 0.168055, loss_t: 0.13763  
seq: 5, epoch: 2, step: 410, training: 1, testing: 0.888889, loss_tr: 0.0149548, loss_t: 0.107933  
seq: 5, epoch: 2, step: 420, training: 0.9375, testing: 0.944444, loss_tr: 0.143601, loss_t: 0.0997332  
seq: 5, epoch: 2, step: 430, training: 1, testing: 0.944444, loss_tr: 0.020159, loss_t: 0.205934  
seq: 5, epoch: 2, step: 440, training: 1, testing: 0.888889, loss_tr: 0.0890522, loss_t: 0.10717  
seq: 5, epoch: 2, step: 450, training: 0.8125, testing: 0.944444, loss_tr: 0.217897, loss_t: 0.15613  
seq: 5, epoch: 2, step: 460, training: 1, testing: 1, loss_tr: 0.0279314, loss_t: 0.0511789  
seq: 5, epoch: 2, step: 470, training: 1, testing: 0.944444, loss_tr: 0.00558836, loss_t: 0.0578481  
seq: 5, epoch: 2, step: 480, training: 0.8125, testing: 0.944444, loss_tr: 0.0394125, loss_t: 0.0370447  
seq: 5, epoch: 2, step: 490, training: 0.9375, testing: 0.888889, loss_tr: 0.00227535, loss_t: 0.0285701  
seq: 5, epoch: 2, step: 500, training: 0.875, testing: 0.944444, loss_tr: 0.0379621, loss_t: 0.0460881  
seq: 5, epoch: 2, step: 510, training: 0.9375, testing: 0.833333, loss_tr: 0.00520672, loss_t: 0.0473395  
seq: 5, epoch: 2, step: 520, training: 0.9375, testing: 0.944444, loss_tr: 0.0200194, loss_t: 0.0510859  
seq: 5, epoch: 2, step: 530, training: 0.875, testing: 1, loss_tr: 0.0596187, loss_t: 0.0474129  
seq: 5, epoch: 2, step: 540, training: 0.875, testing: 0.833333, loss_tr: 0.0640214, loss_t: 0.218602  
seq: 5, epoch: 2, step: 550, training: 1, testing: 0.888889, loss_tr: 0.00874244, loss_t: 0.0701978  
seq: 5, epoch: 2, step: 560, training: 1, testing: 0.888889, loss_tr: 0.00383532, loss_t: 0.0586075  
seq: 5, epoch: 2, step: 570, training: 0.875, testing: 0.888889, loss_tr: 0.0557037, loss_t: 0.109371  
seq: 5, epoch: 2, step: 580, training: 1, testing: 0.944444, loss_tr: 0.0391537, loss_t: 0.0680125  
seq: 5, epoch: 3, step: 590, training: 0.8125, testing: 1, loss_tr: 0.0104611, loss_t: 0.0334045  
seq: 5, epoch: 3, step: 600, training: 1, testing: 0.833333, loss_tr: 0.0715492, loss_t: 0.159906  
seq: 5, epoch: 3, step: 610, training: 0.875, testing: 0.833333, loss_tr: 0.0116979, loss_t: 0.203839  
seq: 5, epoch: 3, step: 620, training: 0.875, testing: 0.888889, loss_tr: 0.0134234, loss_t: 0.0416527  
