Wed May 10 14:31:29 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.4375, loss: 174234, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
seq: 5, epoch: 48, step: 960, training: 1, loss: 135.445, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 5, epoch: 49, step: 980, training: 1, loss: 28.1448, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.833333 
seq: 5, epoch: 50, step: 1000, training: 1, loss: 285.235, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.833333 
seq: 5, epoch: 51, step: 1020, training: 1, loss: 52.4138, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.833333 
 
****************************************
current sequence is 8
****************************************
seq: 8, epoch: 0, step: 0, training: 0.25, loss: 183183, testing: 0.142857, t2y: 0.285714, anv: 0.047619, best: 0.047619 
seq: 8, epoch: 1, step: 20, training: 0.375, loss: 26532.9, testing: 0.285714, t2y: 0.285714, anv: 0.142857, best: 0.142857 
seq: 8, epoch: 2, step: 40, training: 0.4375, loss: 20416.2, testing: 0.428571, t2y: 0.571429, anv: 0.285714, best: 0.285714 
seq: 8, epoch: 3, step: 60, training: 0.75, loss: 7281.83, testing: 0.428571, t2y: 0.571429, anv: 0.380952, best: 0.380952 
seq: 8, epoch: 4, step: 80, training: 0.6875, loss: 5272.39, testing: 0.571429, t2y: 0.571429, anv: 0.47619, best: 0.47619 
seq: 8, epoch: 5, step: 100, training: 0.875, loss: 2848.6, testing: 0.571429, t2y: 0.571429, anv: 0.52381, best: 0.52381 
seq: 8, epoch: 6, step: 120, training: 0.75, loss: 5404.07, testing: 0.571429, t2y: 0.714286, anv: 0.571429, best: 0.571429 
seq: 8, epoch: 7, step: 140, training: 1, loss: 3301.81, testing: 0.571429, t2y: 0.714286, anv: 0.571429, best: 0.571429 
seq: 8, epoch: 8, step: 160, training: 1, loss: 829.246, testing: 0.428571, t2y: 0.571429, anv: 0.52381, best: 0.571429 
seq: 8, epoch: 9, step: 180, training: 1, loss: 1197.53, testing: 0.571429, t2y: 0.571429, anv: 0.52381, best: 0.571429 
seq: 8, epoch: 10, step: 200, training: 0.875, loss: 2040.35, testing: 0.571429, t2y: 0.714286, anv: 0.52381, best: 0.571429 
seq: 8, epoch: 11, step: 220, training: 0.9375, loss: 994.106, testing: 0.714286, t2y: 0.714286, anv: 0.619048, best: 0.619048 
seq: 8, epoch: 12, step: 240, training: 1, loss: 966.81, testing: 0.571429, t2y: 0.571429, anv: 0.619048, best: 0.619048 
seq: 8, epoch: 13, step: 260, training: 1, loss: 120.049, testing: 0.571429, t2y: 0.571429, anv: 0.619048, best: 0.619048 
seq: 8, epoch: 14, step: 280, training: 1, loss: 143.766, testing: 0.571429, t2y: 0.714286, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 15, step: 300, training: 1, loss: 890.63, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 16, step: 320, training: 1, loss: 693.951, testing: 0.571429, t2y: 0.714286, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 17, step: 340, training: 1, loss: 891.699, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 18, step: 360, training: 1, loss: 666.063, testing: 0.571429, t2y: 0.714286, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 20, step: 380, training: 1, loss: 112.062, testing: 0.714286, t2y: 0.714286, anv: 0.619048, best: 0.619048 
seq: 8, epoch: 21, step: 400, training: 1, loss: 174.417, testing: 0.571429, t2y: 0.714286, anv: 0.619048, best: 0.619048 
seq: 8, epoch: 22, step: 420, training: 1, loss: 224.138, testing: 0.571429, t2y: 0.571429, anv: 0.619048, best: 0.619048 
seq: 8, epoch: 23, step: 440, training: 1, loss: 271.889, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 24, step: 460, training: 1, loss: 185.011, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 25, step: 480, training: 1, loss: 1191.68, testing: 0.571429, t2y: 0.857143, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 26, step: 500, training: 1, loss: 623.975, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 27, step: 520, training: 1, loss: 342.992, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 28, step: 540, training: 1, loss: 577.845, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 29, step: 560, training: 1, loss: 36.9774, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 30, step: 580, training: 1, loss: 382.014, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 31, step: 600, training: 1, loss: 789.212, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 32, step: 620, training: 1, loss: 610.51, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 33, step: 640, training: 1, loss: 184.045, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 34, step: 660, training: 1, loss: 27.4494, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 35, step: 680, training: 1, loss: 329.394, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 36, step: 700, training: 1, loss: 214.447, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 37, step: 720, training: 1, loss: 322.398, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 38, step: 740, training: 1, loss: 203.559, testing: 0.571429, t2y: 0.714286, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 40, step: 760, training: 1, loss: 628.388, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 41, step: 780, training: 1, loss: 195.629, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 42, step: 800, training: 1, loss: 339.883, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 43, step: 820, training: 1, loss: 444.892, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 44, step: 840, training: 1, loss: 575.611, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 45, step: 860, training: 1, loss: 417.636, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 46, step: 880, training: 1, loss: 73.8566, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 47, step: 900, training: 1, loss: 337.193, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
seq: 8, epoch: 48, step: 920, training: 1, loss: 381.292, testing: 0.571429, t2y: 0.571429, anv: 0.571429, best: 0.619048 
