Sun Jun 11 11:27:02 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.3125, loss_tr: 1.68729, loss_t: 1.99892, testing: 0, t2y: 0
seq2, epoch3, step: 150, training: 0.9375, loss_tr: 0.122638, loss_t: 0.710338, testing: 0.611111, t2y: 0.833333
seq2, epoch4, step: 160, training: 1, loss_tr: 0.101906, loss_t: 0.64485, testing: 0.666667, t2y: 0.833333
seq2, epoch4, step: 170, training: 1, loss_tr: 0.0887989, loss_t: 0.715245, testing: 0.666667, t2y: 0.833333
seq2, epoch4, step: 180, training: 1, loss_tr: 0.0662665, loss_t: 0.735252, testing: 0.555556, t2y: 0.666667
seq2, epoch4, step: 190, training: 1, loss_tr: 0.0608504, loss_t: 0.721856, testing: 0.5, t2y: 0.833333
seq2, epoch5, step: 200, training: 1, loss_tr: 0.0416666, loss_t: 0.556101, testing: 0.611111, t2y: 0.833333
seq2, epoch5, step: 210, training: 0.9375, loss_tr: 0.0381311, loss_t: 0.531174, testing: 0.666667, t2y: 0.666667
seq2, epoch5, step: 220, training: 1, loss_tr: 0.0182791, loss_t: 0.537114, testing: 0.722222, t2y: 0.833333
seq2, epoch5, step: 230, training: 1, loss_tr: 0.0168286, loss_t: 0.642497, testing: 0.666667, t2y: 0.666667
seq2, epoch6, step: 240, training: 0.9375, loss_tr: 0.0369444, loss_t: 0.82193, testing: 0.555556, t2y: 0.5
seq2, epoch6, step: 250, training: 0.9375, loss_tr: 0.0368158, loss_t: 0.896877, testing: 0.5, t2y: 0.833333
seq2, epoch6, step: 260, training: 1, loss_tr: 0.0329354, loss_t: 0.79655, testing: 0.555556, t2y: 0.833333
seq2, epoch6, step: 270, training: 1, loss_tr: 0.00633871, loss_t: 0.566472, testing: 0.666667, t2y: 1
seq2, epoch7, step: 280, training: 1, loss_tr: 0.00630466, loss_t: 0.51637, testing: 0.666667, t2y: 1
seq2, epoch7, step: 290, training: 1, loss_tr: 0.00830968, loss_t: 0.611616, testing: 0.611111, t2y: 0.833333
seq2, epoch7, step: 300, training: 1, loss_tr: 0.00748283, loss_t: 0.583279, testing: 0.611111, t2y: 0.833333
seq2, epoch7, step: 310, training: 1, loss_tr: 0.00635448, loss_t: 0.545909, testing: 0.666667, t2y: 0.833333
seq2, epoch8, step: 320, training: 1, loss_tr: 0.00411978, loss_t: 0.489238, testing: 0.666667, t2y: 0.833333
seq2, epoch8, step: 330, training: 1, loss_tr: 0.00326124, loss_t: 0.601949, testing: 0.611111, t2y: 1
seq2, epoch8, step: 340, training: 1, loss_tr: 0.00500311, loss_t: 0.600305, testing: 0.555556, t2y: 0.833333
seq2, epoch8, step: 350, training: 0.9375, loss_tr: 0.00476393, loss_t: 0.559487, testing: 0.611111, t2y: 0.833333
seq2, epoch9, step: 360, training: 1, loss_tr: 0.00436541, loss_t: 0.496842, testing: 0.666667, t2y: 0.833333
seq2, epoch9, step: 370, training: 1, loss_tr: 0.00301578, loss_t: 0.507616, testing: 0.666667, t2y: 0.833333
seq2, epoch9, step: 380, training: 1, loss_tr: 0.00299766, loss_t: 0.507134, testing: 0.611111, t2y: 0.833333
seq2, epoch9, step: 390, training: 0.9375, loss_tr: 0.00640686, loss_t: 0.58688, testing: 0.555556, t2y: 0.666667
seq2, epoch10, step: 400, training: 1, loss_tr: 0.00555266, loss_t: 0.745612, testing: 0.5, t2y: 0.833333
seq2, epoch10, step: 410, training: 1, loss_tr: 0.00514822, loss_t: 0.851824, testing: 0.5, t2y: 0.5
seq2, epoch10, step: 420, training: 0.9375, loss_tr: 0.00170809, loss_t: 0.791324, testing: 0.5, t2y: 0.833333
seq2, epoch10, step: 430, training: 1, loss_tr: 0.00184751, loss_t: 0.666876, testing: 0.555556, t2y: 1
seq2, epoch11, step: 440, training: 1, loss_tr: 0.00179718, loss_t: 0.509483, testing: 0.611111, t2y: 1
seq2, epoch11, step: 450, training: 1, loss_tr: 0.00195162, loss_t: 0.405398, testing: 0.722222, t2y: 0.833333
seq2, epoch11, step: 460, training: 1, loss_tr: 0.00164635, loss_t: 0.330376, testing: 0.777778, t2y: 0.833333
seq2, epoch11, step: 470, training: 1, loss_tr: 0.00144488, loss_t: 0.383843, testing: 0.777778, t2y: 1
seq2, epoch12, step: 480, training: 1, loss_tr: 0.0014537, loss_t: 0.500492, testing: 0.722222, t2y: 1
seq2, epoch12, step: 490, training: 1, loss_tr: 0.00170162, loss_t: 0.528744, testing: 0.666667, t2y: 0.833333
seq2, epoch12, step: 500, training: 1, loss_tr: 0.00154271, loss_t: 0.526734, testing: 0.611111, t2y: 0.833333
seq2, epoch12, step: 510, training: 1, loss_tr: 0.000883775, loss_t: 0.443127, testing: 0.611111, t2y: 1
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.3125, loss_tr: 1.56352, loss_t: 2.20801, testing: 0.166667, t2y: 0.333333
seq3, epoch0, step: 10, training: 0.375, loss_tr: 1.49456, loss_t: 1.89917, testing: 0.222222, t2y: 0.666667
seq3, epoch0, step: 20, training: 0.5625, loss_tr: 1.31734, loss_t: 1.53892, testing: 0.444444, t2y: 0.833333
seq3, epoch0, step: 30, training: 0.6875, loss_tr: 1.00334, loss_t: 1.24266, testing: 0.5, t2y: 0.5
seq3, epoch1, step: 40, training: 0.5625, loss_tr: 0.832839, loss_t: 1.17452, testing: 0.555556, t2y: 0.833333
seq3, epoch1, step: 50, training: 0.75, loss_tr: 0.716911, loss_t: 1.17975, testing: 0.444444, t2y: 0.833333
seq3, epoch1, step: 60, training: 0.5625, loss_tr: 0.722978, loss_t: 1.03636, testing: 0.5, t2y: 1
seq3, epoch1, step: 70, training: 0.6875, loss_tr: 0.630591, loss_t: 0.991729, testing: 0.5, t2y: 0.833333
seq3, epoch2, step: 80, training: 0.875, loss_tr: 0.513676, loss_t: 0.805151, testing: 0.555556, t2y: 1
seq3, epoch2, step: 90, training: 1, loss_tr: 0.372618, loss_t: 0.654239, testing: 0.666667, t2y: 1
seq3, epoch2, step: 100, training: 0.9375, loss_tr: 0.265666, loss_t: 0.577068, testing: 0.666667, t2y: 1
seq3, epoch2, step: 110, training: 0.9375, loss_tr: 0.210803, loss_t: 0.493926, testing: 0.722222, t2y: 1
seq3, epoch3, step: 120, training: 1, loss_tr: 0.178714, loss_t: 0.497676, testing: 0.611111, t2y: 1
seq3, epoch3, step: 130, training: 1, loss_tr: 0.131764, loss_t: 0.387956, testing: 0.722222, t2y: 1
seq3, epoch3, step: 140, training: 1, loss_tr: 0.107177, loss_t: 0.408807, testing: 0.666667, t2y: 0.833333
seq3, epoch3, step: 150, training: 1, loss_tr: 0.0819123, loss_t: 0.401601, testing: 0.722222, t2y: 0.833333
seq3, epoch4, step: 160, training: 1, loss_tr: 0.0577769, loss_t: 0.434098, testing: 0.611111, t2y: 1
seq3, epoch4, step: 170, training: 1, loss_tr: 0.0327435, loss_t: 0.410662, testing: 0.666667, t2y: 1
seq3, epoch4, step: 180, training: 0.9375, loss_tr: 0.0444413, loss_t: 0.379248, testing: 0.666667, t2y: 1
seq3, epoch4, step: 190, training: 1, loss_tr: 0.0446529, loss_t: 0.346592, testing: 0.722222, t2y: 0.833333
seq3, epoch5, step: 200, training: 1, loss_tr: 0.0445753, loss_t: 0.31296, testing: 0.722222, t2y: 1
seq3, epoch5, step: 210, training: 1, loss_tr: 0.0216476, loss_t: 0.283285, testing: 0.833333, t2y: 1
seq3, epoch5, step: 220, training: 1, loss_tr: 0.0123673, loss_t: 0.339686, testing: 0.777778, t2y: 1
seq3, epoch5, step: 230, training: 1, loss_tr: 0.0102694, loss_t: 0.342473, testing: 0.777778, t2y: 1
seq3, epoch6, step: 240, training: 1, loss_tr: 0.00944428, loss_t: 0.378122, testing: 0.611111, t2y: 1
seq3, epoch6, step: 250, training: 1, loss_tr: 0.0101515, loss_t: 0.298982, testing: 0.666667, t2y: 1
seq3, epoch6, step: 260, training: 1, loss_tr: 0.00783472, loss_t: 0.311997, testing: 0.666667, t2y: 1
seq3, epoch6, step: 270, training: 1, loss_tr: 0.00876898, loss_t: 0.282407, testing: 0.777778, t2y: 1
seq3, epoch7, step: 280, training: 1, loss_tr: 0.00724344, loss_t: 0.269787, testing: 0.777778, t2y: 1
seq3, epoch7, step: 290, training: 1, loss_tr: 0.00625191, loss_t: 0.236532, testing: 0.777778, t2y: 1
seq3, epoch7, step: 300, training: 1, loss_tr: 0.00366685, loss_t: 0.279007, testing: 0.722222, t2y: 1
seq3, epoch7, step: 310, training: 1, loss_tr: 0.00435292, loss_t: 0.311564, testing: 0.666667, t2y: 1
seq3, epoch8, step: 320, training: 1, loss_tr: 0.00676575, loss_t: 0.291668, testing: 0.666667, t2y: 1
seq3, epoch8, step: 330, training: 1, loss_tr: 0.00744649, loss_t: 0.225751, testing: 0.722222, t2y: 1
seq3, epoch8, step: 340, training: 1, loss_tr: 0.00628385, loss_t: 0.189962, testing: 0.777778, t2y: 1
seq3, epoch8, step: 350, training: 1, loss_tr: 0.00422609, loss_t: 0.20095, testing: 0.777778, t2y: 1
seq3, epoch9, step: 360, training: 1, loss_tr: 0.00282057, loss_t: 0.192428, testing: 0.777778, t2y: 1
seq3, epoch9, step: 370, training: 1, loss_tr: 0.0024548, loss_t: 0.163064, testing: 0.833333, t2y: 1
seq3, epoch9, step: 380, training: 1, loss_tr: 0.0015011, loss_t: 0.198013, testing: 0.777778, t2y: 1
seq3, epoch9, step: 390, training: 1, loss_tr: 0.00133005, loss_t: 0.207372, testing: 0.777778, t2y: 1
seq3, epoch10, step: 400, training: 1, loss_tr: 0.00109273, loss_t: 0.194446, testing: 0.777778, t2y: 1
seq3, epoch10, step: 410, training: 1, loss_tr: 0.000897649, loss_t: 0.223982, testing: 0.722222, t2y: 1
seq3, epoch10, step: 420, training: 1, loss_tr: 0.00124613, loss_t: 0.229179, testing: 0.722222, t2y: 1
seq3, epoch10, step: 430, training: 1, loss_tr: 0.00142137, loss_t: 0.23672, testing: 0.722222, t2y: 1
seq3, epoch11, step: 440, training: 1, loss_tr: 0.00193521, loss_t: 0.203322, testing: 0.833333, t2y: 1
seq3, epoch11, step: 450, training: 1, loss_tr: 0.00176646, loss_t: 0.182886, testing: 0.833333, t2y: 1
seq3, epoch11, step: 460, training: 1, loss_tr: 0.00176791, loss_t: 0.202114, testing: 0.888889, t2y: 1
seq3, epoch11, step: 470, training: 1, loss_tr: 0.00131707, loss_t: 0.268543, testing: 0.833333, t2y: 1
seq3, epoch12, step: 480, training: 1, loss_tr: 0.00132108, loss_t: 0.330468, testing: 0.777778, t2y: 1
seq3, epoch12, step: 490, training: 1, loss_tr: 0.00104277, loss_t: 0.330924, testing: 0.666667, t2y: 1
seq3, epoch12, step: 500, training: 1, loss_tr: 0.000991536, loss_t: 0.278644, testing: 0.666667, t2y: 1
seq3, epoch12, step: 510, training: 1, loss_tr: 0.000743193, loss_t: 0.279543, testing: 0.666667, t2y: 1
 
The list of Classification Accuracy: [1.0, 0.66666666666666663, 0.66666666666666663]
 [1.0, 1.0, 1.0]
 Mean Classification Accuracy is 0.777777777778, and top2 mean accuracy is 1.0
__________________________________________________________________________________________________
 
-------------------------------------------------------------------------
---------------------------- RUN 2 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.1875, loss_tr: 1.82533, loss_t: 1.9669, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.4375, loss_tr: 1.611, loss_t: 1.75865, testing: 0.277778, t2y: 0.833333
seq1, epoch0, step: 20, training: 0.25, loss_tr: 1.5101, loss_t: 1.55974, testing: 0.277778, t2y: 0.666667
seq1, epoch0, step: 30, training: 0.5, loss_tr: 1.23919, loss_t: 1.24863, testing: 0.444444, t2y: 0.833333
seq1, epoch1, step: 40, training: 0.8125, loss_tr: 1.08975, loss_t: 1.11155, testing: 0.5, t2y: 0.833333
seq1, epoch1, step: 50, training: 0.5625, loss_tr: 0.839999, loss_t: 0.94197, testing: 0.611111, t2y: 0.833333
seq1, epoch1, step: 60, training: 0.8125, loss_tr: 0.680106, loss_t: 0.887028, testing: 0.555556, t2y: 1
seq1, epoch1, step: 70, training: 1, loss_tr: 0.540246, loss_t: 0.800947, testing: 0.611111, t2y: 1
seq1, epoch2, step: 80, training: 1, loss_tr: 0.383676, loss_t: 0.697924, testing: 0.722222, t2y: 1
seq1, epoch2, step: 90, training: 0.875, loss_tr: 0.308265, loss_t: 0.550969, testing: 0.833333, t2y: 1
seq1, epoch2, step: 100, training: 0.9375, loss_tr: 0.290952, loss_t: 0.441296, testing: 0.777778, t2y: 1
seq1, epoch2, step: 110, training: 0.875, loss_tr: 0.291337, loss_t: 0.384032, testing: 0.777778, t2y: 1
seq1, epoch3, step: 120, training: 0.9375, loss_tr: 0.255333, loss_t: 0.342739, testing: 0.833333, t2y: 1
seq1, epoch3, step: 130, training: 1, loss_tr: 0.210701, loss_t: 0.346867, testing: 0.888889, t2y: 1
seq1, epoch3, step: 140, training: 0.8125, loss_tr: 0.206532, loss_t: 0.286872, testing: 0.944444, t2y: 1
seq1, epoch3, step: 150, training: 0.875, loss_tr: 0.205426, loss_t: 0.309277, testing: 0.888889, t2y: 0.833333
seq1, epoch4, step: 160, training: 1, loss_tr: 0.197054, loss_t: 0.248421, testing: 0.944444, t2y: 1
seq1, epoch4, step: 170, training: 0.9375, loss_tr: 0.143419, loss_t: 0.316548, testing: 0.833333, t2y: 1
seq1, epoch4, step: 180, training: 1, loss_tr: 0.106084, loss_t: 0.228456, testing: 0.888889, t2y: 1
seq1, epoch4, step: 190, training: 1, loss_tr: 0.0811331, loss_t: 0.231843, testing: 0.888889, t2y: 1
seq1, epoch5, step: 200, training: 0.875, loss_tr: 0.0616512, loss_t: 0.203588, testing: 0.944444, t2y: 1
seq1, epoch5, step: 210, training: 1, loss_tr: 0.0449016, loss_t: 0.196878, testing: 0.944444, t2y: 1
seq1, epoch5, step: 220, training: 1, loss_tr: 0.0436991, loss_t: 0.174339, testing: 0.944444, t2y: 1
seq1, epoch5, step: 230, training: 1, loss_tr: 0.0272069, loss_t: 0.14936, testing: 0.944444, t2y: 1
seq1, epoch6, step: 240, training: 1, loss_tr: 0.023666, loss_t: 0.139053, testing: 0.944444, t2y: 1
seq1, epoch6, step: 250, training: 1, loss_tr: 0.0199852, loss_t: 0.151854, testing: 0.888889, t2y: 1
seq1, epoch6, step: 260, training: 1, loss_tr: 0.0168935, loss_t: 0.093693, testing: 0.944444, t2y: 1
seq1, epoch6, step: 270, training: 1, loss_tr: 0.0176802, loss_t: 0.110172, testing: 0.944444, t2y: 1
seq1, epoch7, step: 280, training: 1, loss_tr: 0.0151336, loss_t: 0.071475, testing: 1, t2y: 1
seq1, epoch7, step: 290, training: 1, loss_tr: 0.0179759, loss_t: 0.0874114, testing: 0.944444, t2y: 1
seq1, epoch7, step: 300, training: 1, loss_tr: 0.012612, loss_t: 0.0664637, testing: 0.944444, t2y: 1
seq1, epoch7, step: 310, training: 1, loss_tr: 0.0131589, loss_t: 0.0979723, testing: 0.888889, t2y: 1
seq1, epoch8, step: 320, training: 1, loss_tr: 0.00702252, loss_t: 0.0959187, testing: 0.888889, t2y: 1
seq1, epoch8, step: 330, training: 1, loss_tr: 0.0168019, loss_t: 0.0864718, testing: 0.888889, t2y: 1
seq1, epoch8, step: 340, training: 1, loss_tr: 0.0164531, loss_t: 0.162722, testing: 0.888889, t2y: 1
seq1, epoch8, step: 350, training: 1, loss_tr: 0.0175745, loss_t: 0.131116, testing: 0.944444, t2y: 1
seq1, epoch9, step: 360, training: 1, loss_tr: 0.0118693, loss_t: 0.156153, testing: 0.944444, t2y: 1
seq1, epoch9, step: 370, training: 1, loss_tr: 0.0103846, loss_t: 0.051311, testing: 1, t2y: 1
seq1, epoch9, step: 380, training: 1, loss_tr: 0.00832417, loss_t: 0.0624797, testing: 1, t2y: 1
seq1, epoch9, step: 390, training: 1, loss_tr: 0.00188085, loss_t: 0.0557875, testing: 1, t2y: 1
seq1, epoch10, step: 400, training: 1, loss_tr: 0.00151483, loss_t: 0.0554222, testing: 1, t2y: 1
seq1, epoch10, step: 410, training: 1, loss_tr: 0.0015102, loss_t: 0.0717644, testing: 0.944444, t2y: 1
seq1, epoch10, step: 420, training: 1, loss_tr: 0.00127955, loss_t: 0.0548819, testing: 0.944444, t2y: 1
seq1, epoch10, step: 430, training: 1, loss_tr: 0.00106682, loss_t: 0.0427853, testing: 0.944444, t2y: 1
seq1, epoch11, step: 440, training: 1, loss_tr: 0.000989394, loss_t: 0.0225322, testing: 1, t2y: 1
seq1, epoch11, step: 450, training: 1, loss_tr: 0.000952898, loss_t: 0.0277125, testing: 1, t2y: 1
seq1, epoch11, step: 460, training: 1, loss_tr: 0.000818075, loss_t: 0.0418767, testing: 1, t2y: 1
seq1, epoch11, step: 470, training: 1, loss_tr: 0.000571618, loss_t: 0.0398837, testing: 1, t2y: 1
seq1, epoch12, step: 480, training: 1, loss_tr: 0.000469671, loss_t: 0.0321058, testing: 1, t2y: 1
seq1, epoch12, step: 490, training: 1, loss_tr: 0.000458277, loss_t: 0.0174648, testing: 1, t2y: 1
seq1, epoch12, step: 500, training: 1, loss_tr: 0.000573604, loss_t: 0.0498532, testing: 0.944444, t2y: 1
seq1, epoch12, step: 510, training: 1, loss_tr: 0.00065075, loss_t: 0.05117, testing: 0.944444, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.375, loss_tr: 1.80942, loss_t: 1.8999, testing: 0, t2y: 0.5
seq2, epoch0, step: 10, training: 0.125, loss_tr: 1.74276, loss_t: 1.88048, testing: 0.0555556, t2y: 0.333333
seq2, epoch0, step: 20, training: 0.25, loss_tr: 1.72703, loss_t: 1.97476, testing: 0.111111, t2y: 0.333333
seq2, epoch0, step: 30, training: 0.625, loss_tr: 1.47953, loss_t: 2.07309, testing: 0.222222, t2y: 0.333333
seq2, epoch1, step: 40, training: 0.5625, loss_tr: 1.30901, loss_t: 1.9665, testing: 0.277778, t2y: 0.333333
seq2, epoch1, step: 50, training: 0.4375, loss_tr: 1.0324, loss_t: 1.67502, testing: 0.333333, t2y: 0.333333
seq2, epoch1, step: 60, training: 0.9375, loss_tr: 0.811068, loss_t: 1.30787, testing: 0.388889, t2y: 0.666667
seq2, epoch1, step: 70, training: 1, loss_tr: 0.546603, loss_t: 1.16919, testing: 0.388889, t2y: 0.666667
seq2, epoch2, step: 80, training: 0.9375, loss_tr: 0.371884, loss_t: 1.0563, testing: 0.444444, t2y: 0.833333
seq2, epoch2, step: 90, training: 0.9375, loss_tr: 0.370119, loss_t: 1.00064, testing: 0.5, t2y: 0.666667
seq2, epoch2, step: 100, training: 0.9375, loss_tr: 0.329412, loss_t: 0.928679, testing: 0.555556, t2y: 0.666667
seq2, epoch2, step: 110, training: 1, loss_tr: 0.270137, loss_t: 0.873072, testing: 0.611111, t2y: 0.666667
seq2, epoch3, step: 120, training: 0.9375, loss_tr: 0.186388, loss_t: 0.865584, testing: 0.611111, t2y: 0.666667
seq2, epoch3, step: 130, training: 1, loss_tr: 0.146344, loss_t: 0.818371, testing: 0.611111, t2y: 0.666667
seq2, epoch3, step: 140, training: 1, loss_tr: 0.0856352, loss_t: 0.793403, testing: 0.555556, t2y: 0.833333
seq2, epoch3, step: 150, training: 1, loss_tr: 0.0561219, loss_t: 0.717755, testing: 0.555556, t2y: 0.666667
seq2, epoch4, step: 160, training: 0.875, loss_tr: 0.0620466, loss_t: 0.65628, testing: 0.611111, t2y: 0.833333
seq2, epoch4, step: 170, training: 1, loss_tr: 0.0540446, loss_t: 0.623115, testing: 0.666667, t2y: 0.833333
seq2, epoch4, step: 180, training: 1, loss_tr: 0.0514203, loss_t: 0.621937, testing: 0.611111, t2y: 0.666667
seq2, epoch4, step: 190, training: 1, loss_tr: 0.039885, loss_t: 0.637306, testing: 0.611111, t2y: 0.833333
seq2, epoch5, step: 200, training: 1, loss_tr: 0.0493858, loss_t: 0.624008, testing: 0.611111, t2y: 0.666667
seq2, epoch5, step: 210, training: 1, loss_tr: 0.0355165, loss_t: 0.600416, testing: 0.666667, t2y: 0.666667
seq2, epoch5, step: 220, training: 1, loss_tr: 0.0277479, loss_t: 0.517742, testing: 0.722222, t2y: 0.833333
seq2, epoch5, step: 230, training: 1, loss_tr: 0.0169479, loss_t: 0.443472, testing: 0.722222, t2y: 0.666667
seq2, epoch6, step: 240, training: 1, loss_tr: 0.0184275, loss_t: 0.385956, testing: 0.722222, t2y: 0.833333
seq2, epoch6, step: 250, training: 1, loss_tr: 0.0190342, loss_t: 0.385324, testing: 0.722222, t2y: 0.833333
seq2, epoch6, step: 260, training: 1, loss_tr: 0.0175689, loss_t: 0.393644, testing: 0.722222, t2y: 0.833333
seq2, epoch6, step: 270, training: 1, loss_tr: 0.0160807, loss_t: 0.36374, testing: 0.722222, t2y: 0.833333
seq2, epoch7, step: 280, training: 1, loss_tr: 0.0110177, loss_t: 0.352075, testing: 0.722222, t2y: 0.833333
seq2, epoch7, step: 290, training: 1, loss_tr: 0.00696391, loss_t: 0.309388, testing: 0.777778, t2y: 1
seq2, epoch7, step: 300, training: 1, loss_tr: 0.00566822, loss_t: 0.306966, testing: 0.777778, t2y: 1
seq2, epoch7, step: 310, training: 1, loss_tr: 0.00535262, loss_t: 0.286221, testing: 0.722222, t2y: 0.833333
seq2, epoch8, step: 320, training: 1, loss_tr: 0.00491159, loss_t: 0.297658, testing: 0.666667, t2y: 0.833333
seq2, epoch8, step: 330, training: 1, loss_tr: 0.00516955, loss_t: 0.274533, testing: 0.722222, t2y: 0.833333
seq2, epoch8, step: 340, training: 1, loss_tr: 0.00356968, loss_t: 0.268727, testing: 0.777778, t2y: 0.833333
seq2, epoch8, step: 350, training: 1, loss_tr: 0.00353179, loss_t: 0.249751, testing: 0.777778, t2y: 1
seq2, epoch9, step: 360, training: 1, loss_tr: 0.00373346, loss_t: 0.231789, testing: 0.777778, t2y: 1
seq2, epoch9, step: 370, training: 1, loss_tr: 0.00320844, loss_t: 0.238186, testing: 0.777778, t2y: 1
seq2, epoch9, step: 380, training: 1, loss_tr: 0.00268392, loss_t: 0.220303, testing: 0.833333, t2y: 0.833333
seq2, epoch9, step: 390, training: 1, loss_tr: 0.00138457, loss_t: 0.221223, testing: 0.833333, t2y: 0.833333
seq2, epoch10, step: 400, training: 1, loss_tr: 0.00166492, loss_t: 0.240714, testing: 0.777778, t2y: 0.833333
seq2, epoch10, step: 410, training: 1, loss_tr: 0.00183626, loss_t: 0.325547, testing: 0.722222, t2y: 0.833333
seq2, epoch10, step: 420, training: 1, loss_tr: 0.0015639, loss_t: 0.338418, testing: 0.666667, t2y: 1
seq2, epoch10, step: 430, training: 1, loss_tr: 0.00105528, loss_t: 0.295809, testing: 0.722222, t2y: 0.833333
seq2, epoch11, step: 440, training: 1, loss_tr: 0.00136277, loss_t: 0.24573, testing: 0.722222, t2y: 0.833333
seq2, epoch11, step: 450, training: 1, loss_tr: 0.00170759, loss_t: 0.242551, testing: 0.722222, t2y: 1
seq2, epoch11, step: 460, training: 1, loss_tr: 0.00174722, loss_t: 0.244974, testing: 0.666667, t2y: 1
seq2, epoch11, step: 470, training: 1, loss_tr: 0.00151507, loss_t: 0.226911, testing: 0.666667, t2y: 1
seq2, epoch12, step: 480, training: 1, loss_tr: 0.00139944, loss_t: 0.20627, testing: 0.722222, t2y: 1
seq2, epoch12, step: 490, training: 1, loss_tr: 0.0013632, loss_t: 0.186287, testing: 0.777778, t2y: 1
seq2, epoch12, step: 500, training: 1, loss_tr: 0.00103064, loss_t: 0.160551, testing: 0.833333, t2y: 0.833333
seq2, epoch12, step: 510, training: 1, loss_tr: 0.00050931, loss_t: 0.16593, testing: 0.833333, t2y: 1
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.25, loss_tr: 1.7114, loss_t: 1.77787, testing: 0.333333, t2y: 0.5
seq3, epoch0, step: 10, training: 0.1875, loss_tr: 1.71102, loss_t: 1.85071, testing: 0.277778, t2y: 0.5
seq3, epoch0, step: 20, training: 0.5625, loss_tr: 1.56968, loss_t: 1.78814, testing: 0.222222, t2y: 0.5
seq3, epoch0, step: 30, training: 0.25, loss_tr: 1.39043, loss_t: 1.68913, testing: 0.166667, t2y: 0.5
seq3, epoch1, step: 40, training: 0.625, loss_tr: 1.0912, loss_t: 1.4482, testing: 0.277778, t2y: 0.666667
seq3, epoch1, step: 50, training: 0.875, loss_tr: 0.919424, loss_t: 1.22447, testing: 0.5, t2y: 1
seq3, epoch1, step: 60, training: 0.75, loss_tr: 0.807972, loss_t: 1.10524, testing: 0.611111, t2y: 0.666667
seq3, epoch1, step: 70, training: 0.875, loss_tr: 0.648952, loss_t: 0.973526, testing: 0.666667, t2y: 0.833333
seq3, epoch2, step: 80, training: 0.8125, loss_tr: 0.581117, loss_t: 0.952193, testing: 0.555556, t2y: 0.833333
seq3, epoch2, step: 90, training: 0.8125, loss_tr: 0.428549, loss_t: 0.794249, testing: 0.611111, t2y: 0.833333
seq3, epoch2, step: 100, training: 0.9375, loss_tr: 0.446679, loss_t: 0.678499, testing: 0.666667, t2y: 0.833333
seq3, epoch2, step: 110, training: 0.9375, loss_tr: 0.33578, loss_t: 0.58373, testing: 0.777778, t2y: 0.833333
seq3, epoch3, step: 120, training: 1, loss_tr: 0.258325, loss_t: 0.535012, testing: 0.833333, t2y: 1
seq3, epoch3, step: 130, training: 0.9375, loss_tr: 0.193698, loss_t: 0.519934, testing: 0.833333, t2y: 1
seq3, epoch3, step: 140, training: 0.8125, loss_tr: 0.175699, loss_t: 0.484586, testing: 0.833333, t2y: 0.833333
seq3, epoch3, step: 150, training: 0.9375, loss_tr: 0.171018, loss_t: 0.507958, testing: 0.833333, t2y: 0.833333
seq3, epoch4, step: 160, training: 1, loss_tr: 0.138331, loss_t: 0.449838, testing: 0.888889, t2y: 1
seq3, epoch4, step: 170, training: 0.9375, loss_tr: 0.111309, loss_t: 0.480487, testing: 0.833333, t2y: 1
seq3, epoch4, step: 180, training: 1, loss_tr: 0.114551, loss_t: 0.434092, testing: 0.833333, t2y: 1
seq3, epoch4, step: 190, training: 1, loss_tr: 0.107053, loss_t: 0.436958, testing: 0.777778, t2y: 1
seq3, epoch5, step: 200, training: 1, loss_tr: 0.0833064, loss_t: 0.358655, testing: 0.888889, t2y: 1
seq3, epoch5, step: 210, training: 1, loss_tr: 0.0562441, loss_t: 0.374415, testing: 0.833333, t2y: 1
seq3, epoch5, step: 220, training: 1, loss_tr: 0.0339299, loss_t: 0.395876, testing: 0.833333, t2y: 1
seq3, epoch5, step: 230, training: 1, loss_tr: 0.0330652, loss_t: 0.409109, testing: 0.777778, t2y: 1
seq3, epoch6, step: 240, training: 1, loss_tr: 0.0161454, loss_t: 0.332721, testing: 0.888889, t2y: 1
seq3, epoch6, step: 250, training: 1, loss_tr: 0.0246107, loss_t: 0.492945, testing: 0.833333, t2y: 0.666667
seq3, epoch6, step: 260, training: 1, loss_tr: 0.0197877, loss_t: 0.455478, testing: 0.833333, t2y: 1
seq3, epoch6, step: 270, training: 1, loss_tr: 0.0173555, loss_t: 0.50483, testing: 0.777778, t2y: 1
seq3, epoch7, step: 280, training: 1, loss_tr: 0.00938639, loss_t: 0.380343, testing: 0.777778, t2y: 1
seq3, epoch7, step: 290, training: 1, loss_tr: 0.00611845, loss_t: 0.392602, testing: 0.777778, t2y: 1
seq3, epoch7, step: 300, training: 1, loss_tr: 0.0126067, loss_t: 0.431924, testing: 0.777778, t2y: 0.833333
