Fri Apr  7 09:41:45 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
step 0, training: 0.466667, testing: 0.774194, anv: 0.0774194, best 0.0774194 
step 100, training: 0.866667, testing: 0.891892, anv: 0.443243, best 0.443243 
step 120, training: 0.866667, testing: 0.891892, anv: 0.532432, best 0.532432 
step 140, training: 1, testing: 0.945946, anv: 0.627027, best 0.627027 
step 160, training: 0.733333, testing: 0.648649, anv: 0.691892, best 0.691892 
step 180, training: 0.666667, testing: 0.837838, anv: 0.775676, best 0.775676 
step 200, training: 0.866667, testing: 0.891892, anv: 0.854054, best 0.854054 
step 220, training: 0.866667, testing: 0.891892, anv: 0.859459, best 0.859459 
step 240, training: 0.8, testing: 0.918919, anv: 0.864865, best 0.864865 
step 260, training: 0.933333, testing: 0.837838, anv: 0.862162, best 0.864865 
step 280, training: 0.933333, testing: 0.945946, anv: 0.87027, best 0.87027 
step 300, training: 0.866667, testing: 0.810811, anv: 0.862162, best 0.87027 
step 320, training: 0.933333, testing: 0.864865, anv: 0.859459, best 0.87027 
step 340, training: 0.933333, testing: 0.621622, anv: 0.827027, best 0.87027 
step 360, training: 0.866667, testing: 0.837838, anv: 0.845946, best 0.87027 
step 380, training: 0.933333, testing: 0.945946, anv: 0.856757, best 0.87027 
step 400, training: 0.933333, testing: 0.945946, anv: 0.862162, best 0.87027 
step 420, training: 0.866667, testing: 0.621622, anv: 0.835135, best 0.87027 
step 440, training: 0.733333, testing: 0.810811, anv: 0.824324, best 0.87027 
step 460, training: 0.933333, testing: 0.918919, anv: 0.832432, best 0.87027 
step 480, training: 0.733333, testing: 0.810811, anv: 0.818919, best 0.87027 
step 500, training: 0.8, testing: 0.945946, anv: 0.832432, best 0.87027 
step 520, training: 1, testing: 0.918919, anv: 0.837838, best 0.87027 
step 540, training: 0.666667, testing: 0.891892, anv: 0.864865, best 0.87027 
step 560, training: 1, testing: 0.648649, anv: 0.845946, best 0.87027 
step 580, training: 1, testing: 0.891892, anv: 0.840541, best 0.87027 
step 600, training: 0.8, testing: 0.756757, anv: 0.821622, best 0.87027 
step 620, training: 0.933333, testing: 0.918919, anv: 0.851351, best 0.87027 
step 640, training: 0.866667, testing: 0.783784, anv: 0.848649, best 0.87027 
step 660, training: 0.8, testing: 0.972973, anv: 0.854054, best 0.87027 
step 680, training: 1, testing: 0.783784, anv: 0.851351, best 0.87027 
step 700, training: 1, testing: 0.891892, anv: 0.845946, best 0.87027 
step 720, training: 0.933333, testing: 0.513514, anv: 0.805405, best 0.87027 
step 740, training: 1, testing: 0.891892, anv: 0.805405, best 0.87027 
step 760, training: 0.866667, testing: 0.918919, anv: 0.832432, best 0.87027 
step 780, training: 1, testing: 0.945946, anv: 0.837838, best 0.87027 
step 800, training: 1, testing: 0.837838, anv: 0.845946, best 0.87027 
step 820, training: 1, testing: 0.972973, anv: 0.851351, best 0.87027 
step 840, training: 1, testing: 0.918919, anv: 0.864865, best 0.87027 
step 860, training: 1, testing: 0.945946, anv: 0.862162, best 0.87027 
step 880, training: 0.933333, testing: 0.972973, anv: 0.881081, best 0.881081 
step 900, training: 1, testing: 0.918919, anv: 0.883784, best 0.883784 
step 920, training: 1, testing: 0.837838, anv: 0.916216, best 0.916216 
step 940, training: 0.8, testing: 0.972973, anv: 0.924324, best 0.924324 
step 960, training: 0.933333, testing: 0.945946, anv: 0.927027, best 0.927027 
step 980, training: 0.866667, testing: 0.891892, anv: 0.921622, best 0.927027 
step 1000, training: 0.933333, testing: 1, anv: 0.937838, best 0.937838 
step 1020, training: 1, testing: 0.972973, anv: 0.937838, best 0.937838 
step 1040, training: 0.933333, testing: 0.972973, anv: 0.943243, best 0.943243 
step 1060, training: 0.866667, testing: 0.891892, anv: 0.937838, best 0.943243 
step 1080, training: 0.866667, testing: 0.837838, anv: 0.924324, best 0.943243 
step 1100, training: 1, testing: 0.972973, anv: 0.92973, best 0.943243 
step 1120, training: 0.933333, testing: 0.945946, anv: 0.940541, best 0.943243 
step 1140, training: 0.8, testing: 0.918919, anv: 0.935135, best 0.943243 
step 1160, training: 0.933333, testing: 0.972973, anv: 0.937838, best 0.943243 
step 1180, training: 1, testing: 0.945946, anv: 0.943243, best 0.943243 
step 1200, training: 1, testing: 0.972973, anv: 0.940541, best 0.943243 
step 1220, training: 0.866667, testing: 0.891892, anv: 0.932432, best 0.943243 
step 1240, training: 1, testing: 1, anv: 0.935135, best 0.943243 
step 1260, training: 0.933333, testing: 1, anv: 0.945946, best 0.945946 
step 1280, training: 0.933333, testing: 0.945946, anv: 0.956757, best 0.956757 
step 1300, training: 0.933333, testing: 0.891892, anv: 0.948649, best 0.956757 
step 1320, training: 0.933333, testing: 0.432432, anv: 0.897297, best 0.956757 
step 1340, training: 1, testing: 0.972973, anv: 0.902703, best 0.956757 
step 1360, training: 0.866667, testing: 0.945946, anv: 0.9, best 0.956757 
step 1380, training: 0.933333, testing: 0.891892, anv: 0.894595, best 0.956757 
step 1400, training: 1, testing: 0.972973, anv: 0.894595, best 0.956757 
step 1420, training: 0.8, testing: 0.891892, anv: 0.894595, best 0.956757 
step 1440, training: 1, testing: 0.918919, anv: 0.886486, best 0.956757 
step 1460, training: 0.933333, testing: 0.972973, anv: 0.883784, best 0.956757 
step 1480, training: 0.933333, testing: 0.891892, anv: 0.878378, best 0.956757 
step 1500, training: 0.933333, testing: 0.972973, anv: 0.886486, best 0.956757 
step 1520, training: 1, testing: 0.918919, anv: 0.935135, best 0.956757 
step 1540, training: 0.933333, testing: 0.945946, anv: 0.932432, best 0.956757 
step 1560, training: 1, testing: 0.972973, anv: 0.935135, best 0.956757 
step 1580, training: 1, testing: 0.945946, anv: 0.940541, best 0.956757 
step 1600, training: 0.933333, testing: 0.918919, anv: 0.935135, best 0.956757 
step 1620, training: 0.933333, testing: 0.540541, anv: 0.9, best 0.956757 
step 1640, training: 1, testing: 0.945946, anv: 0.902703, best 0.956757 
step 1660, training: 1, testing: 0.891892, anv: 0.894595, best 0.956757 
step 1680, training: 0.866667, testing: 0.648649, anv: 0.87027, best 0.956757 
step 1700, training: 0.8, testing: 0.945946, anv: 0.867568, best 0.956757 
step 1720, training: 1, testing: 0.918919, anv: 0.867568, best 0.956757 
step 1740, training: 1, testing: 0.837838, anv: 0.856757, best 0.956757 
step 1760, training: 0.933333, testing: 0.567568, anv: 0.816216, best 0.956757 
step 1780, training: 0.933333, testing: 1, anv: 0.821622, best 0.956757 
step 1800, training: 0.933333, testing: 0.459459, anv: 0.775676, best 0.956757 
step 1820, training: 1, testing: 0.918919, anv: 0.813514, best 0.956757 
step 1840, training: 0.933333, testing: 0.945946, anv: 0.813514, best 0.956757 
step 1860, training: 0.933333, testing: 0.972973, anv: 0.821622, best 0.956757 
step 1880, training: 0.866667, testing: 0.945946, anv: 0.851351, best 0.956757 
step 1900, training: 1, testing: 1, anv: 0.856757, best 0.956757 
step 1920, training: 0.8, testing: 0.891892, anv: 0.854054, best 0.956757 
step 1940, training: 1, testing: 0.918919, anv: 0.862162, best 0.956757 
step 1960, training: 0.933333, testing: 0.891892, anv: 0.894595, best 0.956757 
step 1980, training: 0.866667, testing: 0.486486, anv: 0.843243, best 0.956757 
step 2000, training: 1, testing: 0.972973, anv: 0.894595, best 0.956757 
step 2020, training: 0.866667, testing: 0.864865, anv: 0.889189, best 0.956757 
step 2040, training: 0.8, testing: 0.783784, anv: 0.872973, best 0.956757 
step 2060, training: 0.933333, testing: 0.945946, anv: 0.87027, best 0.956757 
step 2080, training: 0.666667, testing: 0.648649, anv: 0.840541, best 0.956757 
step 2100, training: 1, testing: 0.945946, anv: 0.835135, best 0.956757 
step 2120, training: 0.933333, testing: 0.702703, anv: 0.816216, best 0.956757 
step 2140, training: 1, testing: 0.945946, anv: 0.818919, best 0.956757 
step 2160, training: 1, testing: 0.918919, anv: 0.821622, best 0.956757 
step 2180, training: 0.866667, testing: 0.486486, anv: 0.821622, best 0.956757 
step 2200, training: 1, testing: 0.972973, anv: 0.821622, best 0.956757 
step 2220, training: 1, testing: 0.945946, anv: 0.82973, best 0.956757 
step 2240, training: 0.933333, testing: 0.891892, anv: 0.840541, best 0.956757 
step 2260, training: 0.933333, testing: 0.837838, anv: 0.82973, best 0.956757 
step 2280, training: 1, testing: 0.945946, anv: 0.859459, best 0.956757 
step 2300, training: 0.866667, testing: 0.891892, anv: 0.854054, best 0.956757 
step 2320, training: 1, testing: 0.972973, anv: 0.881081, best 0.956757 
step 2340, training: 0.866667, testing: 0.756757, anv: 0.862162, best 0.956757 
step 2360, training: 0.933333, testing: 0.918919, anv: 0.862162, best 0.956757 
step 2380, training: 1, testing: 0.567568, anv: 0.87027, best 0.956757 
step 2400, training: 1, testing: 1, anv: 0.872973, best 0.956757 
step 2420, training: 0.933333, testing: 0.783784, anv: 0.856757, best 0.956757 
step 2440, training: 1, testing: 0.864865, anv: 0.854054, best 0.956757 
step 2460, training: 1, testing: 0.918919, anv: 0.862162, best 0.956757 
step 2480, training: 0.866667, testing: 1, anv: 0.867568, best 0.956757 
step 2500, training: 0.866667, testing: 0.864865, anv: 0.864865, best 0.956757 
step 2520, training: 1, testing: 0.972973, anv: 0.864865, best 0.956757 
step 2540, training: 0.933333, testing: 1, anv: 0.889189, best 0.956757 
step 2560, training: 0.866667, testing: 0.891892, anv: 0.886486, best 0.956757 
step 2580, training: 0.933333, testing: 0.972973, anv: 0.927027, best 0.956757 
step 2600, training: 0.6, testing: 0.756757, anv: 0.902703, best 0.956757 
step 2620, training: 0.866667, testing: 0.864865, anv: 0.910811, best 0.956757 
step 2640, training: 1, testing: 1, anv: 0.924324, best 0.956757 
step 2660, training: 0.933333, testing: 0.918919, anv: 0.924324, best 0.956757 
step 2680, training: 0.866667, testing: 0.972973, anv: 0.921622, best 0.956757 
step 2700, training: 0.866667, testing: 0.486486, anv: 0.883784, best 0.956757 
step 2720, training: 0.8, testing: 0.864865, anv: 0.872973, best 0.956757 
step 2740, training: 1, testing: 0.702703, anv: 0.843243, best 0.956757 
step 2760, training: 1, testing: 1, anv: 0.854054, best 0.956757 
step 2780, training: 0.933333, testing: 0.918919, anv: 0.848649, best 0.956757 
step 2800, training: 1, testing: 1, anv: 0.872973, best 0.956757 
step 2820, training: 0.866667, testing: 0.594595, anv: 0.845946, best 0.956757 
step 2840, training: 1, testing: 0.945946, anv: 0.840541, best 0.956757 
step 2860, training: 1, testing: 0.945946, anv: 0.843243, best 0.956757 
step 2880, training: 1, testing: 1, anv: 0.845946, best 0.956757 
step 2900, training: 1, testing: 1, anv: 0.897297, best 0.956757 
step 2920, training: 0.933333, testing: 0.972973, anv: 0.908108, best 0.956757 
step 2940, training: 0.866667, testing: 1, anv: 0.937838, best 0.956757 
step 2960, training: 1, testing: 1, anv: 0.937838, best 0.956757 
step 2980, training: 0.866667, testing: 0.918919, anv: 0.937838, best 0.956757 
step 3000, training: 1, testing: 1, anv: 0.937838, best 0.956757 
step 3020, training: 0.933333, testing: 0.945946, anv: 0.972973, best 0.972973 
 
****************************************
current sequence is 4
****************************************
step 0, training: 0.6, testing: 0.5, anv: 0.05, best 0.05 
step 20, training: 0.8, testing: 0.666667, anv: 0.116667, best 0.116667 
step 40, training: 0.8, testing: 0.666667, anv: 0.183333, best 0.183333 
step 60, training: 0.866667, testing: 0.666667, anv: 0.25, best 0.25 
step 80, training: 0.8, testing: 0.666667, anv: 0.316667, best 0.316667 
step 100, training: 0.866667, testing: 0.722222, anv: 0.388889, best 0.388889 
step 120, training: 0.8, testing: 0.722222, anv: 0.461111, best 0.461111 
step 140, training: 1, testing: 0.722222, anv: 0.533333, best 0.533333 
step 160, training: 0.866667, testing: 0.833333, anv: 0.616667, best 0.616667 
step 180, training: 0.933333, testing: 0.722222, anv: 0.688889, best 0.688889 
step 200, training: 1, testing: 0.888889, anv: 0.727778, best 0.727778 
step 220, training: 0.933333, testing: 0.777778, anv: 0.738889, best 0.738889 
step 240, training: 0.933333, testing: 0.833333, anv: 0.755556, best 0.755556 
step 260, training: 0.866667, testing: 0.777778, anv: 0.766667, best 0.766667 
step 280, training: 0.933333, testing: 0.777778, anv: 0.777778, best 0.777778 
step 300, training: 0.933333, testing: 0.777778, anv: 0.783333, best 0.783333 
step 320, training: 0.933333, testing: 0.777778, anv: 0.788889, best 0.788889 
step 340, training: 0.8, testing: 1, anv: 0.816667, best 0.816667 
step 360, training: 1, testing: 0.777778, anv: 0.811111, best 0.816667 
step 380, training: 1, testing: 0.777778, anv: 0.816667, best 0.816667 
step 400, training: 0.866667, testing: 0.777778, anv: 0.805556, best 0.816667 
step 420, training: 1, testing: 0.777778, anv: 0.805556, best 0.816667 
step 440, training: 1, testing: 0.777778, anv: 0.8, best 0.816667 
step 460, training: 0.933333, testing: 0.888889, anv: 0.811111, best 0.816667 
step 480, training: 0.933333, testing: 0.833333, anv: 0.816667, best 0.816667 
step 500, training: 0.933333, testing: 0.888889, anv: 0.827778, best 0.827778 
step 520, training: 1, testing: 1, anv: 0.85, best 0.85 
step 540, training: 1, testing: 0.722222, anv: 0.822222, best 0.85 
step 560, training: 1, testing: 0.944444, anv: 0.838889, best 0.85 
step 580, training: 0.933333, testing: 0.888889, anv: 0.85, best 0.85 
step 600, training: 0.8, testing: 0.888889, anv: 0.861111, best 0.861111 
step 620, training: 1, testing: 0.944444, anv: 0.877778, best 0.877778 
step 640, training: 0.933333, testing: 0.888889, anv: 0.888889, best 0.888889 
step 660, training: 1, testing: 0.888889, anv: 0.888889, best 0.888889 
step 680, training: 1, testing: 0.944444, anv: 0.9, best 0.9 
step 700, training: 1, testing: 0.944444, anv: 0.905556, best 0.905556 
step 720, training: 0.866667, testing: 0.888889, anv: 0.894444, best 0.905556 
step 740, training: 0.933333, testing: 0.833333, anv: 0.905556, best 0.905556 
step 760, training: 1, testing: 0.944444, anv: 0.905556, best 0.905556 
step 780, training: 0.933333, testing: 0.944444, anv: 0.911111, best 0.911111 
step 800, training: 1, testing: 0.833333, anv: 0.905556, best 0.911111 
step 820, training: 0.866667, testing: 1, anv: 0.911111, best 0.911111 
step 840, training: 1, testing: 0.888889, anv: 0.911111, best 0.911111 
step 860, training: 1, testing: 0.944444, anv: 0.916667, best 0.916667 
step 880, training: 0.933333, testing: 0.944444, anv: 0.916667, best 0.916667 
step 900, training: 1, testing: 0.833333, anv: 0.905556, best 0.916667 
step 920, training: 1, testing: 1, anv: 0.916667, best 0.916667 
step 940, training: 0.933333, testing: 0.944444, anv: 0.927778, best 0.927778 
step 960, training: 1, testing: 0.888889, anv: 0.922222, best 0.927778 
step 980, training: 0.933333, testing: 0.944444, anv: 0.922222, best 0.927778 
step 1000, training: 1, testing: 0.944444, anv: 0.933333, best 0.933333 
step 1020, training: 0.933333, testing: 0.888889, anv: 0.922222, best 0.933333 
step 1040, training: 1, testing: 0.944444, anv: 0.927778, best 0.933333 
step 1060, training: 0.933333, testing: 0.888889, anv: 0.922222, best 0.933333 
step 1080, training: 1, testing: 0.944444, anv: 0.922222, best 0.933333 
step 1100, training: 0.933333, testing: 0.833333, anv: 0.922222, best 0.933333 
step 1120, training: 1, testing: 0.944444, anv: 0.916667, best 0.933333 
step 1140, training: 0.866667, testing: 0.944444, anv: 0.916667, best 0.933333 
step 1160, training: 0.933333, testing: 0.888889, anv: 0.916667, best 0.933333 
step 1180, training: 1, testing: 1, anv: 0.922222, best 0.933333 
step 1200, training: 1, testing: 0.944444, anv: 0.922222, best 0.933333 
step 1220, training: 1, testing: 1, anv: 0.933333, best 0.933333 
step 1240, training: 1, testing: 0.944444, anv: 0.933333, best 0.933333 
step 1260, training: 1, testing: 1, anv: 0.944444, best 0.944444 
step 1280, training: 0.866667, testing: 0.944444, anv: 0.944444, best 0.944444 
step 1300, training: 1, testing: 1, anv: 0.961111, best 0.961111 
step 1320, training: 0.866667, testing: 1, anv: 0.966667, best 0.966667 
step 1340, training: 1, testing: 0.944444, anv: 0.966667, best 0.966667 
step 1360, training: 1, testing: 1, anv: 0.977778, best 0.977778 
step 1380, training: 0.933333, testing: 1, anv: 0.977778, best 0.977778 
step 1400, training: 1, testing: 0.944444, anv: 0.977778, best 0.977778 
step 1420, training: 1, testing: 0.944444, anv: 0.972222, best 0.977778 
step 1440, training: 0.933333, testing: 0.944444, anv: 0.972222, best 0.977778 
step 1460, training: 1, testing: 1, anv: 0.972222, best 0.977778 
step 1480, training: 0.933333, testing: 1, anv: 0.977778, best 0.977778 
step 1500, training: 1, testing: 1, anv: 0.977778, best 0.977778 
step 1520, training: 1, testing: 1, anv: 0.977778, best 0.977778 
step 1540, training: 0.866667, testing: 1, anv: 0.983333, best 0.983333 
step 1560, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1580, training: 0.866667, testing: 1, anv: 0.983333, best 0.983333 
step 1600, training: 0.933333, testing: 1, anv: 0.988889, best 0.988889 
step 1620, training: 1, testing: 1, anv: 0.994444, best 0.994444 
step 1640, training: 0.866667, testing: 0.944444, anv: 0.994444, best 0.994444 
step 1660, training: 1, testing: 0.944444, anv: 0.988889, best 0.994444 
step 1680, training: 1, testing: 1, anv: 0.988889, best 0.994444 
step 1700, training: 0.933333, testing: 1, anv: 0.988889, best 0.994444 
step 1720, training: 1, testing: 1, anv: 0.988889, best 0.994444 
step 1740, training: 1, testing: 1, anv: 0.988889, best 0.994444 
step 1760, training: 1, testing: 0.944444, anv: 0.983333, best 0.994444 
step 1780, training: 1, testing: 1, anv: 0.983333, best 0.994444 
step 1800, training: 0.866667, testing: 0.944444, anv: 0.977778, best 0.994444 
step 1820, training: 1, testing: 1, anv: 0.977778, best 0.994444 
step 1840, training: 1, testing: 0.944444, anv: 0.977778, best 0.994444 
step 1860, training: 1, testing: 1, anv: 0.983333, best 0.994444 
step 1880, training: 1, testing: 1, anv: 0.983333, best 0.994444 
step 1900, training: 0.933333, testing: 1, anv: 0.983333, best 0.994444 
step 1920, training: 0.933333, testing: 1, anv: 0.983333, best 0.994444 
step 1940, training: 1, testing: 1, anv: 0.983333, best 0.994444 
step 1960, training: 1, testing: 1, anv: 0.988889, best 0.994444 
step 1980, training: 1, testing: 1, anv: 0.988889, best 0.994444 
step 2000, training: 0.933333, testing: 1, anv: 0.994444, best 0.994444 
step 2020, training: 1, testing: 1, anv: 0.994444, best 0.994444 
step 2040, training: 1, testing: 1, anv: 1, best 1 
 
****************************************
current sequence is 5
****************************************
step 0, training: 0.533333, testing: 0.733333, anv: 0.0733333, best 0.0733333 
step 20, training: 0.733333, testing: 0.8, anv: 0.153333, best 0.153333 
step 40, training: 0.8, testing: 0.8, anv: 0.233333, best 0.233333 
step 60, training: 1, testing: 0.833333, anv: 0.316667, best 0.316667 
step 80, training: 0.933333, testing: 0.8, anv: 0.396667, best 0.396667 
step 100, training: 0.933333, testing: 0.766667, anv: 0.473333, best 0.473333 
step 120, training: 0.933333, testing: 0.866667, anv: 0.56, best 0.56 
step 140, training: 0.6, testing: 0.833333, anv: 0.643333, best 0.643333 
step 160, training: 0.8, testing: 0.833333, anv: 0.726667, best 0.726667 
step 180, training: 0.866667, testing: 0.833333, anv: 0.81, best 0.81 
step 200, training: 0.866667, testing: 0.866667, anv: 0.823333, best 0.823333 
step 220, training: 1, testing: 0.833333, anv: 0.826667, best 0.826667 
step 240, training: 0.866667, testing: 0.866667, anv: 0.833333, best 0.833333 
step 260, training: 1, testing: 0.866667, anv: 0.836667, best 0.836667 
step 280, training: 0.733333, testing: 0.833333, anv: 0.84, best 0.84 
step 300, training: 0.8, testing: 0.8, anv: 0.843333, best 0.843333 
step 320, training: 0.733333, testing: 0.833333, anv: 0.84, best 0.843333 
step 340, training: 0.666667, testing: 0.833333, anv: 0.84, best 0.843333 
step 360, training: 0.733333, testing: 0.9, anv: 0.846667, best 0.846667 
step 380, training: 1, testing: 0.9, anv: 0.853333, best 0.853333 
step 400, training: 0.933333, testing: 0.866667, anv: 0.853333, best 0.853333 
step 420, training: 0.933333, testing: 0.9, anv: 0.86, best 0.86 
step 440, training: 0.866667, testing: 0.866667, anv: 0.86, best 0.86 
step 460, training: 0.8, testing: 0.866667, anv: 0.86, best 0.86 
step 480, training: 0.866667, testing: 0.866667, anv: 0.863333, best 0.863333 
step 500, training: 0.866667, testing: 0.833333, anv: 0.866667, best 0.866667 
step 520, training: 1, testing: 0.933333, anv: 0.876667, best 0.876667 
step 540, training: 0.866667, testing: 0.866667, anv: 0.88, best 0.88 
step 560, training: 0.933333, testing: 0.966667, anv: 0.886667, best 0.886667 
step 580, training: 0.8, testing: 0.9, anv: 0.886667, best 0.886667 
step 600, training: 0.733333, testing: 0.866667, anv: 0.886667, best 0.886667 
step 620, training: 0.733333, testing: 0.833333, anv: 0.88, best 0.886667 
step 640, training: 0.8, testing: 0.9, anv: 0.883333, best 0.886667 
step 660, training: 0.866667, testing: 0.9, anv: 0.886667, best 0.886667 
step 680, training: 0.933333, testing: 0.866667, anv: 0.886667, best 0.886667 
step 700, training: 0.866667, testing: 0.866667, anv: 0.89, best 0.89 
step 720, training: 0.933333, testing: 0.933333, anv: 0.89, best 0.89 
step 740, training: 0.866667, testing: 0.933333, anv: 0.896667, best 0.896667 
step 760, training: 0.933333, testing: 0.933333, anv: 0.893333, best 0.896667 
step 780, training: 0.866667, testing: 0.866667, anv: 0.89, best 0.896667 
step 800, training: 0.933333, testing: 0.966667, anv: 0.9, best 0.9 
step 820, training: 0.933333, testing: 0.9, anv: 0.906667, best 0.906667 
step 840, training: 0.8, testing: 0.9, anv: 0.906667, best 0.906667 
step 860, training: 0.866667, testing: 0.966667, anv: 0.913333, best 0.913333 
step 880, training: 0.933333, testing: 0.933333, anv: 0.92, best 0.92 
step 900, training: 0.933333, testing: 0.9, anv: 0.923333, best 0.923333 
step 920, training: 0.933333, testing: 0.933333, anv: 0.923333, best 0.923333 
step 940, training: 0.933333, testing: 0.933333, anv: 0.923333, best 0.923333 
step 960, training: 0.933333, testing: 0.966667, anv: 0.926667, best 0.926667 
step 980, training: 0.866667, testing: 0.9, anv: 0.93, best 0.93 
step 1000, training: 0.933333, testing: 0.9, anv: 0.923333, best 0.93 
step 1020, training: 0.866667, testing: 0.833333, anv: 0.916667, best 0.93 
step 1040, training: 0.933333, testing: 0.933333, anv: 0.92, best 0.93 
step 1060, training: 1, testing: 0.933333, anv: 0.916667, best 0.93 
step 1080, training: 0.933333, testing: 0.933333, anv: 0.916667, best 0.93 
step 1100, training: 0.866667, testing: 0.933333, anv: 0.92, best 0.93 
step 1120, training: 0.933333, testing: 0.9, anv: 0.916667, best 0.93 
step 1140, training: 1, testing: 0.966667, anv: 0.92, best 0.93 
step 1160, training: 1, testing: 0.933333, anv: 0.916667, best 0.93 
step 1180, training: 0.933333, testing: 0.9, anv: 0.916667, best 0.93 
step 1200, training: 0.933333, testing: 0.933333, anv: 0.92, best 0.93 
step 1220, training: 1, testing: 0.866667, anv: 0.923333, best 0.93 
step 1240, training: 0.933333, testing: 0.933333, anv: 0.923333, best 0.93 
step 1260, training: 0.933333, testing: 0.966667, anv: 0.926667, best 0.93 
step 1280, training: 0.866667, testing: 0.966667, anv: 0.93, best 0.93 
step 1300, training: 1, testing: 0.966667, anv: 0.933333, best 0.933333 
step 1320, training: 1, testing: 0.866667, anv: 0.93, best 0.933333 
step 1340, training: 0.933333, testing: 0.9, anv: 0.923333, best 0.933333 
step 1360, training: 0.866667, testing: 0.9, anv: 0.92, best 0.933333 
step 1380, training: 0.933333, testing: 0.933333, anv: 0.923333, best 0.933333 
step 1400, training: 0.933333, testing: 0.933333, anv: 0.923333, best 0.933333 
step 1420, training: 0.933333, testing: 0.966667, anv: 0.933333, best 0.933333 
step 1440, training: 1, testing: 0.933333, anv: 0.933333, best 0.933333 
step 1460, training: 1, testing: 0.933333, anv: 0.93, best 0.933333 
step 1480, training: 1, testing: 0.966667, anv: 0.93, best 0.933333 
step 1500, training: 0.866667, testing: 0.966667, anv: 0.93, best 0.933333 
step 1520, training: 1, testing: 0.933333, anv: 0.936667, best 0.936667 
step 1540, training: 0.733333, testing: 0.933333, anv: 0.94, best 0.94 
step 1560, training: 0.933333, testing: 0.9, anv: 0.94, best 0.94 
step 1580, training: 0.933333, testing: 0.933333, anv: 0.94, best 0.94 
step 1600, training: 1, testing: 0.966667, anv: 0.943333, best 0.943333 
step 1620, training: 1, testing: 0.933333, anv: 0.94, best 0.943333 
step 1640, training: 0.933333, testing: 0.9, anv: 0.936667, best 0.943333 
step 1660, training: 1, testing: 0.933333, anv: 0.936667, best 0.943333 
step 1680, training: 0.933333, testing: 0.933333, anv: 0.933333, best 0.943333 
step 1700, training: 0.8, testing: 0.833333, anv: 0.92, best 0.943333 
step 1720, training: 0.933333, testing: 0.9, anv: 0.916667, best 0.943333 
step 1740, training: 0.666667, testing: 0.8, anv: 0.903333, best 0.943333 
step 1760, training: 1, testing: 0.966667, anv: 0.91, best 0.943333 
step 1780, training: 0.933333, testing: 0.9, anv: 0.906667, best 0.943333 
step 1800, training: 0.866667, testing: 0.9, anv: 0.9, best 0.943333 
step 1820, training: 0.866667, testing: 0.833333, anv: 0.89, best 0.943333 
step 1840, training: 1, testing: 0.9, anv: 0.89, best 0.943333 
step 1860, training: 1, testing: 0.966667, anv: 0.893333, best 0.943333 
step 1880, training: 0.933333, testing: 0.933333, anv: 0.893333, best 0.943333 
step 1900, training: 0.8, testing: 0.833333, anv: 0.893333, best 0.943333 
step 1920, training: 1, testing: 0.866667, anv: 0.89, best 0.943333 
step 1940, training: 0.8, testing: 0.9, anv: 0.9, best 0.943333 
step 1960, training: 0.933333, testing: 0.9, anv: 0.893333, best 0.943333 
step 1980, training: 1, testing: 0.933333, anv: 0.896667, best 0.943333 
step 2000, training: 0.933333, testing: 0.966667, anv: 0.903333, best 0.943333 
step 2020, training: 0.933333, testing: 0.9, anv: 0.91, best 0.943333 
step 2040, training: 0.933333, testing: 0.833333, anv: 0.903333, best 0.943333 
step 2060, training: 0.8, testing: 0.766667, anv: 0.883333, best 0.943333 
step 2080, training: 1, testing: 0.966667, anv: 0.886667, best 0.943333 
step 2100, training: 0.866667, testing: 0.866667, anv: 0.89, best 0.943333 
step 2120, training: 1, testing: 0.9, anv: 0.893333, best 0.943333 
step 2140, training: 0.933333, testing: 0.966667, anv: 0.9, best 0.943333 
step 2160, training: 1, testing: 0.9, anv: 0.9, best 0.943333 
step 2180, training: 0.933333, testing: 0.866667, anv: 0.893333, best 0.943333 
step 2200, training: 1, testing: 0.9, anv: 0.886667, best 0.943333 
step 2220, training: 0.866667, testing: 0.966667, anv: 0.893333, best 0.943333 
step 2240, training: 0.933333, testing: 0.933333, anv: 0.903333, best 0.943333 
step 2260, training: 1, testing: 0.966667, anv: 0.923333, best 0.943333 
step 2280, training: 0.866667, testing: 0.933333, anv: 0.92, best 0.943333 
step 2300, training: 0.866667, testing: 0.933333, anv: 0.926667, best 0.943333 
step 2320, training: 0.866667, testing: 0.966667, anv: 0.933333, best 0.943333 
step 2340, training: 1, testing: 0.9, anv: 0.926667, best 0.943333 
step 2360, training: 1, testing: 0.866667, anv: 0.923333, best 0.943333 
step 2380, training: 0.933333, testing: 0.933333, anv: 0.93, best 0.943333 
step 2400, training: 0.933333, testing: 0.9, anv: 0.93, best 0.943333 
step 2420, training: 0.933333, testing: 0.9, anv: 0.923333, best 0.943333 
step 2440, training: 1, testing: 0.933333, anv: 0.923333, best 0.943333 
step 2460, training: 0.866667, testing: 0.966667, anv: 0.923333, best 0.943333 
step 2480, training: 0.733333, testing: 0.9, anv: 0.92, best 0.943333 
step 2500, training: 1, testing: 0.933333, anv: 0.92, best 0.943333 
step 2520, training: 1, testing: 0.933333, anv: 0.916667, best 0.943333 
step 2540, training: 0.933333, testing: 0.9, anv: 0.916667, best 0.943333 
